date,恒生指数,CAD,申万房地产,南华沪铜
2026-07-07,23496.890000,13334.500000,1830.200000,
2026-07-08,24199.460000,13255.000000,1835.520000,
2026-07-09,24030.180000,13481.000000,1856.870000,
2026-07-10,24175.120000,13484.500000,1891.810000,
2026-07-13,24213.720000,13479.000000,1836.700000,
2026-07-14,24340.730000,13600.000000,1848.990000,
2026-07-15,24681.100000,13581.000000,1857.560000,
2026-07-16,25008.600000,13543.500000,1879.640000,
2026-07-17,24562.240000,13528.000000,1801.380000,
2026-07-20,25143.050000,13644.500000,1779.350000,
2026-07-21,25132.290000,13905.500000,1765.680000,
2026-07-22,24892.660000,13806.500000,1786.640000,
2026-07-23,25210.810000,13566.000000,1791.280000,
2026-07-24,24963.230000,13611.500000,1741.700000,
2026-07-27,25207.180000,13759.500000,1779.940000,
2026-07-28,25310.850000,13644.500000,1789.430000,
2026-07-29,25807.920000,13622.000000,1820.830000,
2026-07-30,25858.880000,13798.500000,1811.420000,
2026-07-31,25884.430000,13803.000000,1829.380000,
2026-08-03,26009.400000,13848.000000,1844.640000,
2026-08-04,25852.920000,14043.500000,1836.900000,
2026-08-05,25915.820000,14148.500000,1865.580000,
2026-08-06,25530.280000,14092.500000,1877.200000,
2026-08-07,25668.030000,14022.000000,1867.550000,
2026-08-10,25937.490000,14120.000000,1898.040000,
2026-08-11,25652.820000,14153.000000,1897.890000,
2026-08-12,25440.170000,14109.500000,1963.490000,
2026-08-13,25396.510000,14135.500000,1920.260000,
2026-08-14,25116.850000,14172.500000,1901.410000,
2026-08-17,25453.230000,14130.500000,1910.290000,
