date,申万大盘市盈率,申万小盘市盈率
2021-12-01,16.750000,25.780000
2021-12-02,16.810000,25.540000
2021-12-03,16.960000,25.780000
2021-12-06,16.890000,25.490000
2021-12-07,16.950000,25.170000
2021-12-08,17.210000,25.580000
2021-12-09,17.480000,25.600000
2021-12-10,17.410000,25.660000
2021-12-13,17.500000,25.830000
2021-12-14,17.390000,25.790000
2021-12-15,17.250000,25.790000
2021-12-16,17.350000,26.030000
2021-12-17,17.080000,25.710000
2021-12-20,16.830000,25.250000
2021-12-21,16.950000,25.590000
2021-12-22,16.950000,25.830000
2021-12-23,17.070000,25.890000
2021-12-24,16.980000,25.450000
2021-12-27,16.970000,25.400000
2021-12-28,17.100000,25.610000
2021-12-29,16.820000,25.550000
2021-12-30,16.970000,25.790000
2021-12-31,17.020000,26.030000
2022-01-04,17.710000,23.340000
2022-01-05,17.520000,22.880000
2022-01-06,17.330000,23.040000
2022-01-07,17.340000,22.740000
2022-01-10,17.400000,22.870000
2022-01-11,17.240000,22.710000
2022-01-12,17.440000,22.970000
2022-01-13,17.150000,22.620000
2022-01-14,17.010000,22.640000
2022-01-17,17.170000,23.000000
2022-01-18,17.330000,22.920000
2022-01-19,17.330000,22.730000
2022-01-20,17.500000,22.320000
2022-01-21,17.350000,21.980000
2022-01-24,17.400000,22.020000
2022-01-25,17.030000,21.150000
2022-01-26,17.160000,21.270000
2022-01-27,16.800000,20.670000
2022-01-28,16.600000,20.680000
2022-02-07,16.890000,20.980000
2022-02-08,16.730000,21.180000
2022-02-09,16.890000,21.560000
2022-02-10,16.830000,21.500000
2022-02-11,16.690000,21.110000
2022-02-14,16.520000,20.960000
2022-02-15,16.750000,21.130000
2022-02-16,16.860000,21.280000
2022-02-17,16.930000,21.300000
2022-02-18,17.000000,21.490000
2022-02-21,16.930000,21.700000
2022-02-22,16.720000,21.420000
2022-02-23,16.920000,21.790000
2022-02-24,16.570000,21.280000
2022-02-25,16.740000,21.460000
2022-02-28,16.770000,21.570000
2022-03-01,16.910000,21.620000
2022-03-02,16.710000,21.640000
2022-03-03,16.590000,21.560000
2022-03-04,16.370000,21.290000
2022-03-07,15.820000,20.830000
2022-03-08,15.530000,20.160000
2022-03-09,15.410000,19.840000
2022-03-10,15.660000,20.250000
2022-03-11,15.700000,20.390000
2022-03-14,15.200000,19.820000
2022-03-15,14.550000,18.730000
2022-03-16,15.210000,19.340000
2022-03-17,15.520000,19.730000
2022-03-18,15.800000,19.940000
2022-03-21,15.720000,20.080000
2022-03-22,15.720000,20.010000
2022-03-23,15.790000,20.200000
2022-03-24,15.750000,20.000000
2022-03-25,15.420000,19.760000
2022-03-28,15.310000,19.770000
2022-03-29,15.220000,19.720000
2022-03-30,15.660000,19.990000
2022-03-31,15.540000,19.940000
2022-04-01,15.740000,20.020000
2022-04-06,15.670000,20.090000
2022-04-07,15.480000,19.660000
2022-04-08,15.640000,19.590000
2022-04-11,15.120000,18.930000
2022-04-12,15.410000,19.250000
2022-04-13,15.260000,19.010000
2022-04-14,15.460000,19.250000
2022-04-15,15.450000,18.960000
2022-04-18,15.360000,19.240000
2022-04-19,15.250000,19.360000
2022-04-20,15.000000,19.080000
2022-04-21,14.710000,18.360000
2022-04-22,14.750000,18.120000
2022-04-25,14.090000,16.780000
2022-04-26,13.970000,16.460000
2022-04-27,14.400000,17.140000
2022-04-28,14.500000,17.160000
2022-04-29,14.860000,17.840000
2022-05-05,14.600000,18.710000
2022-05-06,14.220000,18.410000
2022-05-09,14.090000,18.630000
2022-05-10,14.250000,18.920000
2022-05-11,14.500000,19.020000
2022-05-12,14.410000,19.110000
2022-05-13,14.520000,19.260000
2022-05-16,14.400000,19.290000
2022-05-17,14.620000,19.350000
2022-05-18,14.570000,19.320000
2022-05-19,14.590000,19.470000
2022-05-20,14.890000,19.750000
2022-05-23,14.790000,20.010000
2022-05-24,14.440000,19.220000
2022-05-25,14.500000,19.590000
2022-05-26,14.540000,19.790000
2022-05-27,14.590000,19.700000
2022-05-30,14.750000,19.900000
2022-05-31,14.960000,20.140000
2022-06-01,14.920000,20.220000
2022-06-02,14.960000,20.350000
2022-06-06,15.160000,20.740000
2022-06-07,15.310000,20.720000
2022-06-08,15.440000,20.750000
2022-06-09,15.300000,20.420000
2022-06-10,15.540000,20.840000
2022-06-13,15.340000,20.920000
2022-06-14,15.470000,20.980000
2022-06-15,15.690000,20.930000
2022-06-16,15.590000,21.000000
2022-06-17,15.810000,21.150000
2022-06-20,15.900000,21.340000
2022-06-21,15.890000,21.130000
2022-06-22,15.680000,20.830000
2022-06-23,15.970000,21.250000
2022-06-24,16.170000,21.480000
2022-06-27,16.370000,21.710000
2022-06-28,16.550000,21.990000
2022-06-29,16.280000,21.490000
2022-06-30,16.530000,21.700000
2022-07-01,16.360000,22.200000
2022-07-04,16.440000,22.410000
2022-07-05,16.420000,22.280000
2022-07-06,16.170000,21.950000
2022-07-07,16.240000,22.170000
2022-07-08,16.200000,22.060000
2022-07-11,15.920000,21.800000
2022-07-12,15.770000,21.470000
2022-07-13,15.800000,21.610000
2022-07-14,15.770000,21.770000
2022-07-15,15.510000,21.450000
2022-07-18,15.590000,21.870000
2022-07-19,15.500000,22.100000
2022-07-20,15.550000,22.370000
2022-07-21,15.360000,22.220000
2022-07-22,15.380000,22.080000
2022-07-25,15.300000,21.820000
2022-07-26,15.420000,22.080000
2022-07-27,15.340000,22.240000
2022-07-28,15.310000,22.380000
2022-07-29,15.120000,22.250000
2022-08-01,15.190000,22.420000
2022-08-02,14.760000,21.680000
2022-08-03,14.590000,21.540000
2022-08-04,14.840000,21.700000
2022-08-05,15.020000,22.030000
2022-08-08,14.980000,22.260000
2022-08-09,15.070000,22.300000
2022-08-10,14.850000,22.320000
2022-08-11,15.160000,22.650000
2022-08-12,15.150000,22.540000
2022-08-15,15.150000,22.660000
2022-08-16,15.110000,22.770000
2022-08-17,15.270000,22.840000
2022-08-18,15.010000,22.840000
2022-08-19,14.940000,22.530000
2022-08-22,15.050000,22.720000
2022-08-23,14.970000,22.770000
2022-08-24,14.700000,22.010000
2022-08-25,14.830000,22.050000
2022-08-26,14.760000,21.940000
2022-08-29,14.690000,22.030000
2022-08-30,14.630000,21.940000
2022-08-31,14.670000,21.350000
2022-09-01,14.160000,22.500000
2022-09-02,14.080000,22.700000
2022-09-05,14.050000,22.720000
2022-09-06,14.180000,23.120000
2022-09-07,14.150000,23.220000
2022-09-08,14.090000,23.030000
2022-09-09,14.300000,23.110000
2022-09-13,14.370000,23.070000
2022-09-14,14.210000,22.830000
2022-09-15,14.090000,22.250000
2022-09-16,13.750000,21.720000
2022-09-19,13.750000,21.470000
2022-09-20,13.760000,21.720000
2022-09-21,13.640000,21.790000
2022-09-22,13.510000,21.750000
2022-09-23,13.480000,21.390000
2022-09-26,13.420000,21.030000
2022-09-27,13.620000,21.480000
2022-09-28,13.400000,20.870000
2022-09-29,13.390000,20.850000
2022-09-30,13.310000,20.580000
2022-10-10,13.020000,20.250000
2022-10-11,13.050000,20.400000
2022-10-12,13.230000,20.960000
2022-10-13,13.100000,21.130000
2022-10-14,13.420000,21.630000
2022-10-17,13.420000,21.830000
2022-10-18,13.390000,21.930000
2022-10-19,13.160000,21.740000
2022-10-20,13.070000,21.650000
2022-10-21,13.010000,21.650000
2022-10-24,12.610000,21.430000
2022-10-25,12.590000,21.330000
2022-10-26,12.690000,21.760000
2022-10-27,12.580000,21.750000
2022-10-28,12.270000,20.970000
2022-10-31,12.150000,21.100000
2022-11-01,12.530000,22.730000
2022-11-02,12.680000,22.980000
2022-11-03,12.560000,23.060000
2022-11-04,13.010000,23.570000
2022-11-07,13.060000,23.600000
2022-11-08,12.970000,23.570000
2022-11-09,12.840000,23.580000
2022-11-10,12.750000,23.410000
2022-11-11,13.130000,23.570000
2022-11-14,13.150000,23.510000
2022-11-15,13.400000,24.000000
2022-11-16,13.290000,23.860000
2022-11-17,13.220000,23.960000
2022-11-18,13.160000,23.820000
2022-11-21,13.040000,23.890000
2022-11-22,13.050000,23.600000
2022-11-23,13.060000,23.520000
2022-11-24,13.000000,23.590000
2022-11-25,13.070000,23.430000
2022-11-28,12.920000,23.350000
2022-11-29,13.340000,23.790000
2022-11-30,13.350000,23.770000
2022-12-01,13.510000,23.950000
2022-12-02,13.420000,23.990000
2022-12-05,13.690000,24.220000
2022-12-06,13.780000,24.170000
2022-12-07,13.760000,24.120000
2022-12-08,13.770000,24.000000
2022-12-09,13.920000,24.070000
2022-12-12,13.750000,23.970000
2022-12-13,13.720000,23.830000
2022-12-14,13.770000,23.730000
2022-12-15,13.750000,23.820000
2022-12-16,13.770000,23.660000
2022-12-19,13.570000,23.140000
2022-12-20,13.320000,22.950000
2022-12-21,13.340000,22.790000
2022-12-22,13.380000,22.480000
2022-12-23,13.350000,22.390000
2022-12-26,13.380000,22.720000
2022-12-27,13.550000,22.870000
2022-12-28,13.490000,22.710000
2022-12-29,13.440000,22.660000
2022-12-30,13.490000,22.750000
2023-01-03,13.660000,23.620000
2023-01-04,13.680000,23.650000
2023-01-05,13.960000,23.860000
2023-01-06,14.040000,23.900000
2023-01-09,14.160000,24.020000
2023-01-10,14.180000,23.990000
2023-01-11,14.160000,23.830000
2023-01-12,14.190000,23.820000
2023-01-13,14.390000,23.960000
2023-01-16,14.630000,24.210000
2023-01-17,14.620000,24.240000
2023-01-18,14.580000,24.300000
2023-01-19,14.660000,24.520000
2023-01-20,14.740000,24.730000
2023-01-30,14.820000,24.930000
2023-01-31,14.660000,25.010000
2023-02-01,14.800000,25.400000
2023-02-02,14.740000,25.440000
2023-02-03,14.580000,25.370000
2023-02-06,14.380000,25.260000
2023-02-07,14.400000,25.400000
2023-02-08,14.330000,25.190000
2023-02-09,14.520000,25.620000
2023-02-10,14.440000,25.570000
2023-02-13,14.570000,25.890000
2023-02-14,14.570000,25.940000
2023-02-15,14.490000,25.940000
2023-02-16,14.390000,25.450000
2023-02-17,14.190000,25.240000
2023-02-20,14.530000,25.630000
2023-02-21,14.570000,25.770000
2023-02-22,14.430000,25.780000
2023-02-23,14.430000,25.660000
2023-02-24,14.260000,25.610000
2023-02-27,14.200000,25.420000
2023-02-28,14.290000,25.670000
2023-03-01,14.480000,25.880000
2023-03-02,14.440000,25.820000
2023-03-03,14.490000,25.830000
2023-03-06,14.410000,25.870000
2023-03-07,14.200000,25.360000
2023-03-08,14.120000,25.490000
2023-03-09,14.060000,25.460000
2023-03-10,13.850000,25.100000
2023-03-13,13.980000,25.260000
2023-03-14,13.890000,25.030000
2023-03-15,13.900000,25.160000
2023-03-16,13.810000,24.810000
2023-03-17,13.850000,25.000000
2023-03-20,13.800000,25.040000
2023-03-21,13.990000,25.340000
2023-03-22,14.050000,25.490000
2023-03-23,14.150000,25.580000
2023-03-24,14.110000,25.600000
2023-03-27,14.060000,25.700000
2023-03-28,14.050000,25.530000
2023-03-29,14.040000,25.430000
2023-03-30,14.140000,25.430000
2023-03-31,14.160000,25.830000
2023-04-03,14.240000,26.170000
2023-04-04,14.310000,26.170000
2023-04-06,14.280000,26.250000
2023-04-07,14.360000,26.440000
2023-04-10,14.340000,26.070000
2023-04-11,14.310000,26.000000
2023-04-12,14.280000,26.200000
2023-04-13,14.220000,26.040000
2023-04-14,14.280000,26.200000
2023-04-17,14.490000,26.530000
2023-04-18,14.610000,26.660000
2023-04-19,14.480000,26.420000
2023-04-20,14.450000,26.550000
2023-04-21,14.210000,25.790000
2023-04-24,14.030000,25.710000
2023-04-25,13.890000,25.520000
2023-04-26,13.850000,25.590000
2023-04-27,13.980000,25.570000
2023-04-28,14.060000,26.470000
2023-05-04,13.760000,27.670000
2023-05-05,13.730000,27.360000
2023-05-08,13.880000,27.590000
2023-05-09,13.780000,27.280000
2023-05-10,13.680000,27.270000
2023-05-11,13.670000,27.190000
2023-05-12,13.490000,26.850000
2023-05-15,13.710000,27.050000
2023-05-16,13.650000,26.760000
2023-05-17,13.580000,26.890000
2023-05-18,13.540000,27.040000
2023-05-19,13.490000,27.050000
2023-05-22,13.590000,27.030000
2023-05-23,13.410000,26.720000
2023-05-24,13.230000,26.590000
2023-05-25,13.190000,26.490000
2023-05-26,13.160000,26.710000
2023-05-29,13.100000,26.670000
2023-05-30,13.090000,26.870000
2023-05-31,12.930000,26.840000
2023-06-01,12.960000,26.870000
2023-06-02,13.180000,27.070000
2023-06-05,13.110000,27.140000
2023-06-06,13.010000,26.550000
2023-06-07,12.950000,26.610000
2023-06-08,13.060000,26.450000
2023-06-09,13.100000,26.660000
2023-06-12,13.140000,26.810000
2023-06-13,13.200000,26.890000
2023-06-14,13.200000,27.020000
2023-06-15,13.460000,27.180000
2023-06-16,13.570000,27.390000
2023-06-19,13.430000,27.450000
2023-06-20,13.420000,27.440000
2023-06-21,13.230000,26.810000
2023-06-26,13.020000,26.240000
2023-06-27,13.140000,26.610000
2023-06-28,13.140000,26.500000
2023-06-29,13.080000,26.650000
2023-06-30,13.150000,26.970000
2023-07-03,13.440000,25.250000
2023-07-04,13.420000,25.270000
2023-07-05,13.320000,25.080000
2023-07-06,13.230000,25.000000
2023-07-07,13.180000,24.830000
2023-07-10,13.250000,24.850000
2023-07-11,13.340000,25.030000
2023-07-12,13.260000,24.690000
2023-07-13,13.470000,24.940000
2023-07-14,13.470000,24.940000
2023-07-17,13.360000,24.820000
2023-07-18,13.310000,24.840000
2023-07-19,13.300000,24.830000
2023-07-20,13.210000,24.530000
2023-07-21,13.200000,24.520000
2023-07-24,13.140000,24.520000
2023-07-25,13.540000,24.930000
2023-07-26,13.510000,24.780000
2023-07-27,13.500000,24.610000
2023-07-28,13.830000,24.920000
2023-07-31,13.910000,25.170000
2023-08-01,13.850000,25.170000
2023-08-02,13.750000,25.130000
2023-08-03,13.880000,25.180000
2023-08-04,13.930000,25.310000
2023-08-07,13.830000,25.190000
2023-08-08,13.790000,25.050000
2023-08-09,13.750000,24.850000
2023-08-10,13.770000,24.870000
2023-08-11,13.450000,24.390000
2023-08-14,13.340000,24.460000
2023-08-15,13.310000,24.270000
2023-08-16,13.230000,24.010000
2023-08-17,13.270000,24.230000
2023-08-18,13.110000,23.740000
2023-08-21,12.920000,23.520000
2023-08-22,13.020000,23.710000
2023-08-23,12.800000,23.250000
2023-08-24,12.910000,23.300000
2023-08-25,12.860000,22.930000
2023-08-28,13.020000,23.130000
2023-08-29,13.130000,23.780000
2023-08-30,13.110000,23.850000
2023-08-31,13.030000,23.670000
2023-09-01,13.370000,25.220000
2023-09-04,13.580000,25.670000
2023-09-05,13.480000,25.530000
2023-09-06,13.430000,25.610000
2023-09-07,13.220000,25.180000
2023-09-08,13.150000,25.220000
2023-09-11,13.240000,25.510000
2023-09-12,13.230000,25.530000
2023-09-13,13.150000,25.220000
2023-09-14,13.140000,25.130000
2023-09-15,13.050000,25.160000
2023-09-18,13.120000,25.180000
2023-09-19,13.100000,24.990000
2023-09-20,13.050000,24.820000
2023-09-21,12.910000,24.650000
2023-09-22,13.160000,25.090000
2023-09-25,13.070000,24.960000
2023-09-26,12.990000,24.850000
2023-09-27,13.010000,24.970000
2023-09-28,12.960000,25.130000
2023-10-09,12.940000,25.090000
2023-10-10,12.850000,25.030000
2023-10-11,12.880000,25.080000
2023-10-12,13.010000,25.290000
2023-10-13,12.870000,25.180000
2023-10-16,12.740000,24.990000
2023-10-17,12.790000,24.940000
2023-10-18,12.710000,24.560000
2023-10-19,12.420000,24.250000
2023-10-20,12.340000,23.990000
2023-10-23,12.230000,23.400000
2023-10-24,12.260000,23.720000
2023-10-25,12.320000,23.950000
2023-10-26,12.370000,24.080000
2023-10-27,12.530000,24.460000
2023-10-30,12.610000,24.700000
2023-10-31,12.540000,24.570000
2023-11-01,12.730000,24.910000
2023-11-02,12.670000,24.670000
2023-11-03,12.780000,24.980000
2023-11-06,12.960000,25.490000
2023-11-07,12.910000,25.560000
2023-11-08,12.870000,25.670000
2023-11-09,12.860000,25.540000
2023-11-10,12.770000,25.420000
2023-11-13,12.730000,25.660000
2023-11-14,12.740000,25.780000
2023-11-15,12.830000,25.910000
2023-11-16,12.720000,25.670000
2023-11-17,12.700000,25.860000
2023-11-20,12.730000,26.090000
2023-11-21,12.760000,25.910000
2023-11-22,12.630000,25.610000
2023-11-23,12.700000,25.870000
2023-11-24,12.620000,25.570000
2023-11-27,12.520000,25.490000
2023-11-28,12.540000,25.590000
2023-11-29,12.430000,25.460000
2023-11-30,12.450000,25.320000
2023-12-01,12.400000,25.550000
2023-12-04,12.320000,25.510000
2023-12-05,12.100000,25.030000
2023-12-06,12.120000,25.150000
2023-12-07,12.090000,25.130000
2023-12-08,12.120000,25.080000
2023-12-11,12.190000,25.430000
2023-12-12,12.220000,25.490000
2023-12-13,12.000000,25.260000
2023-12-14,11.940000,25.150000
2023-12-15,11.920000,25.010000
2023-12-18,11.870000,24.660000
2023-12-19,11.890000,24.660000
2023-12-20,11.760000,24.260000
2023-12-21,11.890000,24.400000
2023-12-22,11.930000,24.130000
2023-12-25,11.970000,24.180000
2023-12-26,11.900000,23.860000
2023-12-27,11.930000,24.030000
2023-12-28,12.230000,24.440000
2023-12-29,12.290000,24.730000
2024-01-02,12.110000,23.620000
2024-01-03,12.080000,23.550000
2024-01-04,11.950000,23.390000
2024-01-05,11.910000,23.000000
2024-01-08,11.760000,22.490000
2024-01-09,11.780000,22.530000
2024-01-10,11.730000,22.370000
2024-01-11,11.800000,22.740000
2024-01-12,11.760000,22.630000
2024-01-15,11.750000,22.570000
2024-01-16,11.820000,22.510000
2024-01-17,11.560000,21.940000
2024-01-18,11.730000,21.930000
2024-01-19,11.720000,21.690000
2024-01-22,11.560000,20.520000
2024-01-23,11.600000,20.860000
2024-01-24,11.760000,21.160000
2024-01-25,11.990000,21.850000
2024-01-26,12.040000,21.710000
2024-01-29,11.940000,21.190000
2024-01-30,11.740000,20.640000
2024-01-31,11.650000,19.930000
2024-02-01,11.660000,19.800000
2024-02-02,11.530000,19.170000
2024-02-05,11.630000,18.250000
2024-02-06,12.020000,19.580000
2024-02-07,12.130000,20.650000
2024-02-08,12.210000,21.110000
2024-02-19,12.310000,21.260000
2024-02-20,12.340000,21.340000
2024-02-21,12.520000,21.410000
2024-02-22,12.610000,21.700000
2024-02-23,12.620000,21.920000
2024-02-26,12.490000,21.970000
2024-02-27,12.620000,22.490000
2024-02-28,12.480000,21.710000
2024-02-29,12.700000,22.420000
2024-03-01,12.780000,22.640000
2024-03-04,12.770000,22.750000
2024-03-05,12.870000,22.550000
2024-03-06,12.820000,22.580000
2024-03-07,12.760000,22.270000
2024-03-08,12.800000,22.560000
2024-03-11,12.980000,22.930000
2024-03-12,13.020000,22.970000
2024-03-13,12.920000,23.090000
2024-03-14,12.890000,22.930000
2024-03-15,12.920000,23.200000
2024-03-18,13.030000,23.530000
2024-03-19,12.930000,23.370000
2024-03-20,12.960000,23.530000
2024-03-21,12.950000,23.480000
2024-03-22,12.880000,23.180000
2024-03-25,12.790000,22.690000
2024-03-26,12.850000,22.620000
2024-03-27,12.720000,21.930000
2024-03-28,12.850000,22.470000
2024-03-29,13.110000,22.630000
2024-04-01,13.350000,23.240000
2024-04-02,13.310000,23.100000
2024-04-03,13.250000,23.010000
2024-04-08,13.130000,22.660000
2024-04-09,13.140000,22.830000
2024-04-10,13.010000,22.460000
2024-04-11,13.010000,22.530000
2024-04-12,12.890000,22.390000
2024-04-15,13.170000,22.410000
2024-04-16,13.050000,21.640000
2024-04-17,13.240000,22.490000
2024-04-18,13.250000,22.460000
2024-04-19,13.150000,22.290000
2024-04-22,13.110000,21.990000
2024-04-23,13.070000,21.720000
2024-04-24,13.120000,22.190000
2024-04-25,13.150000,22.230000
2024-04-26,13.420000,22.800000
2024-04-29,13.590000,23.380000
2024-04-30,13.560000,23.290000
2024-05-06,14.450000,27.510000
2024-05-07,14.450000,27.530000
2024-05-08,14.330000,27.120000
2024-05-09,14.460000,27.600000
2024-05-10,14.460000,27.390000
2024-05-13,14.450000,27.160000
2024-05-14,14.410000,27.230000
2024-05-15,14.280000,26.940000
2024-05-16,14.350000,26.910000
2024-05-17,14.510000,27.250000
2024-05-20,14.540000,27.420000
2024-05-21,14.490000,27.160000
2024-05-22,14.520000,27.170000
2024-05-23,14.360000,26.580000
2024-05-24,14.200000,26.330000
2024-05-27,14.330000,26.600000
2024-05-28,14.220000,26.340000
2024-05-29,14.230000,26.370000
2024-05-30,14.150000,26.310000
2024-05-31,14.100000,26.370000
2024-06-03,14.140000,26.110000
2024-06-04,14.250000,26.360000
2024-06-05,14.170000,26.060000
2024-06-06,14.170000,25.640000
2024-06-07,14.080000,25.680000
2024-06-11,13.950000,25.850000
2024-06-12,13.950000,25.930000
2024-06-13,13.870000,25.770000
2024-06-14,13.940000,25.780000
2024-06-17,13.920000,25.770000
2024-06-18,13.960000,25.940000
2024-06-19,13.890000,25.610000
2024-06-20,13.650000,23.800000
2024-06-21,13.610000,23.820000
2024-06-24,13.560000,23.160000
2024-06-25,13.490000,22.960000
2024-06-26,13.570000,23.530000
2024-06-27,13.470000,22.990000
2024-06-28,13.480000,23.110000
2024-07-01,13.410000,24.010000
2024-07-02,13.400000,23.810000
2024-07-03,13.380000,23.630000
2024-07-04,13.330000,23.180000
2024-07-05,13.250000,23.370000
2024-07-08,13.150000,22.830000
2024-07-09,13.290000,23.300000
2024-07-10,13.250000,23.210000
2024-07-11,13.390000,23.770000
2024-07-12,13.410000,23.720000
2024-07-15,13.430000,23.490000
2024-07-16,13.510000,23.560000
2024-07-17,13.530000,23.400000
2024-07-18,13.610000,23.510000
2024-07-19,13.670000,23.550000
2024-07-22,13.570000,23.550000
2024-07-23,13.290000,22.900000
2024-07-24,13.200000,22.580000
2024-07-25,13.110000,22.590000
2024-07-26,13.160000,22.900000
2024-07-29,13.100000,22.780000
2024-07-30,13.000000,22.830000
2024-07-31,13.280000,23.760000
2024-08-01,13.180000,23.690000
2024-08-02,13.050000,23.420000
2024-08-05,12.910000,22.860000
2024-08-06,12.880000,23.160000
2024-08-07,12.880000,23.130000
2024-08-08,12.890000,23.130000
2024-08-09,12.860000,22.930000
2024-08-12,12.850000,22.830000
2024-08-13,12.880000,22.930000
2024-08-14,12.790000,22.670000
2024-08-15,12.920000,22.830000
2024-08-16,12.950000,22.650000
2024-08-19,13.000000,22.640000
2024-08-20,12.920000,22.240000
2024-08-21,12.890000,22.110000
2024-08-22,12.860000,21.850000
2024-08-23,12.930000,21.850000
2024-08-26,12.910000,21.950000
2024-08-27,12.840000,21.690000
2024-08-28,12.760000,21.710000
2024-08-29,12.710000,22.070000
2024-08-30,12.890000,22.460000
2024-09-02,12.640000,22.560000
2024-09-03,12.660000,22.770000
2024-09-04,12.580000,22.700000
2024-09-05,12.600000,22.860000
2024-09-06,12.510000,22.480000
2024-09-09,12.350000,22.310000
2024-09-10,12.360000,22.340000
2024-09-11,12.330000,22.360000
2024-09-12,12.280000,22.240000
2024-09-13,12.240000,21.980000
2024-09-18,12.290000,21.960000
2024-09-19,12.380000,22.320000
2024-09-20,12.410000,22.200000
2024-09-23,12.460000,22.190000
2024-09-24,13.030000,23.080000
2024-09-25,13.220000,23.290000
2024-09-26,13.790000,24.280000
2024-09-27,14.400000,25.630000
2024-09-30,15.610000,28.430000
2024-10-08,16.530000,30.820000
2024-10-09,15.360000,28.610000
2024-10-10,15.570000,28.270000
2024-10-11,15.160000,27.080000
2024-10-14,15.450000,27.920000
2024-10-15,15.020000,27.360000
2024-10-16,14.930000,27.400000
2024-10-17,14.760000,27.280000
2024-10-18,15.300000,28.450000
2024-10-21,15.320000,28.900000
2024-10-22,15.410000,29.090000
2024-10-23,15.480000,29.130000
2024-10-24,15.310000,28.930000
2024-10-25,15.390000,29.430000
2024-10-28,15.410000,29.870000
2024-10-29,15.280000,29.440000
2024-10-30,15.140000,29.550000
2024-10-31,15.140000,29.920000
2024-11-01,14.540000,29.380000
2024-11-04,14.770000,29.970000
2024-11-05,15.140000,31.000000
2024-11-06,15.050000,31.110000
2024-11-07,15.530000,31.670000
2024-11-08,15.360000,31.730000
2024-11-11,15.410000,32.500000
2024-11-12,15.240000,32.130000
2024-11-13,15.350000,32.080000
2024-11-14,15.100000,31.070000
2024-11-15,14.830000,30.280000
2024-11-18,14.780000,29.710000
2024-11-19,14.870000,30.410000
2024-11-20,14.900000,30.890000
2024-11-21,14.910000,30.880000
2024-11-22,14.460000,29.730000
2024-11-25,14.380000,29.790000
2024-11-26,14.360000,29.490000
2024-11-27,14.610000,30.150000
2024-11-28,14.470000,29.970000
2024-11-29,14.640000,30.450000
2024-12-02,14.760000,31.000000
2024-12-03,14.790000,30.960000
2024-12-04,14.720000,30.540000
2024-12-05,14.680000,30.850000
2024-12-06,14.870000,31.250000
2024-12-09,14.850000,31.020000
2024-12-10,14.970000,31.250000
2024-12-11,14.940000,31.580000
2024-12-12,15.090000,31.800000
2024-12-13,14.720000,31.170000
2024-12-16,14.640000,30.800000
2024-12-17,14.690000,30.250000
2024-12-18,14.770000,30.490000
2024-12-19,14.780000,30.580000
2024-12-20,14.710000,30.820000
2024-12-23,14.750000,30.110000
2024-12-24,14.940000,30.460000
2024-12-25,14.950000,30.140000
2024-12-26,14.950000,30.450000
2024-12-27,14.920000,30.520000
2024-12-30,15.010000,30.470000
2024-12-31,14.780000,29.570000
2025-01-02,14.540000,27.770000
2025-01-03,14.370000,27.030000
2025-01-06,14.340000,27.010000
2025-01-07,14.450000,27.350000
2025-01-08,14.430000,27.240000
2025-01-09,14.400000,27.290000
2025-01-10,14.240000,26.720000
2025-01-13,14.190000,26.830000
2025-01-14,14.560000,27.960000
2025-01-15,14.470000,27.800000
2025-01-16,14.470000,27.890000
2025-01-17,14.500000,28.070000
2025-01-20,14.590000,28.210000
2025-01-21,14.610000,28.350000
2025-01-22,14.460000,28.080000
2025-01-23,14.490000,27.960000
2025-01-24,14.580000,28.400000
2025-01-27,14.520000,28.060000
2025-02-05,14.440000,28.290000
2025-02-06,14.620000,29.030000
2025-02-07,14.810000,29.520000
2025-02-10,14.840000,29.890000
2025-02-11,14.760000,29.780000
2025-02-12,14.900000,30.240000
2025-02-13,14.860000,29.930000
2025-02-14,14.980000,30.180000
2025-02-17,15.010000,30.360000
2025-02-18,14.890000,29.770000
2025-02-19,14.990000,30.450000
2025-02-20,14.940000,30.660000
2025-02-21,15.140000,31.250000
2025-02-24,15.110000,31.280000
2025-02-25,14.940000,31.010000
2025-02-26,15.060000,31.450000
2025-02-27,15.100000,31.280000
2025-02-28,14.810000,30.190000
2025-03-03,14.800000,30.260000
2025-03-04,14.720000,30.500000
2025-03-05,14.800000,30.700000
2025-03-06,15.010000,31.310000
2025-03-07,14.960000,31.180000
2025-03-10,14.910000,31.220000
2025-03-11,14.950000,31.370000
2025-03-12,14.900000,31.350000
2025-03-13,14.840000,30.920000
2025-03-14,15.220000,31.400000
2025-03-17,15.160000,31.440000
2025-03-18,15.260000,31.520000
2025-03-19,15.280000,31.280000
2025-03-20,15.000000,31.090000
2025-03-21,14.760000,30.540000
2025-03-24,14.780000,30.340000
2025-03-25,14.740000,30.140000
2025-03-26,14.670000,30.190000
2025-03-27,14.680000,30.180000
2025-03-28,14.560000,29.850000
2025-03-31,14.420000,29.530000
2025-04-01,14.380000,29.730000
2025-04-02,14.360000,29.790000
2025-04-03,14.290000,29.480000
2025-04-07,13.290000,26.340000
2025-04-08,13.530000,26.490000
2025-04-09,13.640000,27.460000
2025-04-10,13.830000,28.020000
2025-04-11,13.860000,28.410000
2025-04-14,13.900000,28.750000
2025-04-15,13.920000,28.610000
2025-04-16,13.980000,28.280000
2025-04-17,13.990000,28.280000
2025-04-18,13.980000,28.220000
2025-04-21,14.010000,28.960000
2025-04-22,14.030000,28.930000
2025-04-23,14.020000,29.020000
