日期,yield_10y
2021-09-28,2.876900
2021-09-29,2.864600
2021-09-30,2.877600
2021-10-08,2.913100
2021-10-09,2.918600
2021-10-11,2.958000
2021-10-12,2.965700
2021-10-13,2.957800
2021-10-14,2.958100
2021-10-15,2.968300
2021-10-18,3.042600
2021-10-19,3.010200
2021-10-20,2.997800
2021-10-21,2.970200
2021-10-22,2.995300
2021-10-25,2.987900
2021-10-26,2.978000
2021-10-27,2.978100
2021-10-28,2.968200
2021-10-29,2.973200
2021-11-01,2.943500
2021-11-02,2.925900
2021-11-03,2.938500
2021-11-04,2.926100
2021-11-05,2.891100
2021-11-08,2.901300
2021-11-09,2.898800
2021-11-10,2.913900
2021-11-11,2.936500
2021-11-12,2.939100
2021-11-15,2.926900
2021-11-16,2.924400
2021-11-17,2.929500
2021-11-18,2.914600
2021-11-19,2.930200
2021-11-22,2.887600
2021-11-23,2.887500
2021-11-24,2.860000
2021-11-25,2.855000
2021-11-26,2.820000
2021-11-29,2.825000
2021-11-30,2.825000
2021-12-01,2.840100
2021-12-02,2.860100
2021-12-03,2.870100
2021-12-06,2.817600
2021-12-07,2.845100
2021-12-08,2.855100
2021-12-09,2.852600
2021-12-10,2.842600
2021-12-13,2.855200
2021-12-14,2.847700
2021-12-15,2.850200
2021-12-16,2.857700
2021-12-17,2.851200
2021-12-20,2.853300
2021-12-21,2.850800
2021-12-22,2.830300
2021-12-23,2.814300
2021-12-24,2.820300
2021-12-27,2.812800
2021-12-28,2.800400
2021-12-29,2.785400
2021-12-30,2.765400
2021-12-31,2.775400
2022-01-04,2.785500
2022-01-05,2.804500
2022-01-06,2.820500
2022-01-07,2.818100
2022-01-10,2.805600
2022-01-11,2.795700
2022-01-12,2.795700
2022-01-13,2.785800
2022-01-14,2.793500
2022-01-17,2.786000
2022-01-18,2.741500
2022-01-19,2.731400
2022-01-20,2.727100
2022-01-21,2.710000
2022-01-24,2.675100
2022-01-25,2.697900
2022-01-26,2.714600
2022-01-27,2.734800
2022-01-28,2.702100
2022-01-29,2.701300
2022-01-30,2.699700
2022-02-07,2.725600
2022-02-08,2.722700
2022-02-09,2.732800
2022-02-10,2.732800
2022-02-11,2.789100
2022-02-14,2.801800
2022-02-15,2.796800
2022-02-16,2.789200
2022-02-17,2.779900
2022-02-18,2.797500
2022-02-21,2.830000
2022-02-22,2.820000
2022-02-23,2.790000
2022-02-24,2.787500
2022-02-25,2.775000
2022-02-28,2.775000
2022-03-01,2.802500
2022-03-02,2.817500
2022-03-03,2.830000
2022-03-04,2.812500
2022-03-07,2.812600
2022-03-08,2.827600
2022-03-09,2.842600
2022-03-10,2.850200
2022-03-11,2.790200
2022-03-14,2.767700
2022-03-15,2.817700
2022-03-16,2.795200
2022-03-17,2.787600
2022-03-18,2.792700
2022-03-21,2.812700
2022-03-22,2.830200
2022-03-23,2.830200
2022-03-24,2.805200
2022-03-25,2.797200
2022-03-28,2.790300
2022-03-29,2.785300
2022-03-30,2.770300
2022-03-31,2.787800
2022-04-01,2.774300
2022-04-02,2.771400
2022-04-06,2.760400
2022-04-07,2.739400
2022-04-08,2.752900
2022-04-11,2.768000
2022-04-12,2.770500
2022-04-13,2.763100
2022-04-14,2.765600
2022-04-15,2.757800
2022-04-18,2.810700
2022-04-19,2.820800
2022-04-20,2.833000
2022-04-21,2.825900
2022-04-22,2.840900
2022-04-24,2.833500
2022-04-25,2.816000
2022-04-26,2.826000
2022-04-27,2.841100
2022-04-28,2.848600
2022-04-29,2.838600
2022-05-05,2.828200
2022-05-06,2.827300
2022-05-07,2.826300
2022-05-09,2.815400
2022-05-10,2.808900
2022-05-11,2.824000
2022-05-12,2.805500
2022-05-13,2.814000
2022-05-16,2.821600
2022-05-17,2.817800
2022-05-18,2.780100
2022-05-19,2.777400
2022-05-20,2.790000
2022-05-23,2.767500
2022-05-24,2.765000
2022-05-25,2.757500
2022-05-26,2.710000
2022-05-27,2.697400
2022-05-30,2.722500
2022-05-31,2.742600
2022-06-01,2.755100
2022-06-02,2.760100
2022-06-06,2.777600
2022-06-07,2.757600
2022-06-08,2.766100
2022-06-09,2.757600
2022-06-10,2.752600
2022-06-13,2.765200
2022-06-14,2.770200
2022-06-15,2.782700
2022-06-16,2.772800
2022-06-17,2.775200
2022-06-20,2.785300
2022-06-21,2.785300
2022-06-22,2.777300
2022-06-23,2.780300
2022-06-24,2.797800
2022-06-27,2.832900
2022-06-28,2.841400
2022-06-29,2.829400
2022-06-30,2.820500
2022-07-01,2.825500
2022-07-04,2.844500
2022-07-05,2.833300
2022-07-06,2.835600
2022-07-07,2.835600
2022-07-08,2.838400
2022-07-11,2.826600
2022-07-12,2.811700
2022-07-13,2.806700
2022-07-14,2.790700
2022-07-15,2.785700
2022-07-18,2.783700
2022-07-19,2.785900
2022-07-20,2.771000
2022-07-21,2.763500
2022-07-22,2.787000
2022-07-25,2.779000
2022-07-26,2.770000
2022-07-27,2.770100
2022-07-28,2.785000
2022-07-29,2.756000
2022-08-01,2.729200
2022-08-02,2.731400
2022-08-03,2.721800
2022-08-04,2.719200
2022-08-05,2.733900
2022-08-08,2.740900
2022-08-09,2.740000
2022-08-10,2.736600
2022-08-11,2.731700
2022-08-12,2.734700
2022-08-15,2.658200
2022-08-16,2.634600
2022-08-17,2.612400
2022-08-18,2.580000
2022-08-19,2.587500
2022-08-22,2.592500
2022-08-23,2.607500
2022-08-24,2.610000
2022-08-25,2.639000
2022-08-26,2.643000
2022-08-29,2.622500
2022-08-30,2.613000
2022-08-31,2.622500
2022-09-01,2.612500
2022-09-02,2.622600
2022-09-05,2.618000
2022-09-06,2.614000
2022-09-07,2.621500
2022-09-08,2.625600
2022-09-09,2.635000
2022-09-13,2.642700
2022-09-14,2.662500
2022-09-15,2.662500
2022-09-16,2.673000
2022-09-19,2.675000
2022-09-20,2.664000
2022-09-21,2.645100
2022-09-22,2.650100
2022-09-23,2.680200
2022-09-26,2.715400
2022-09-27,2.705100
2022-09-28,2.740100
2022-09-29,2.750100
2022-09-30,2.760100
2022-10-08,2.762600
2022-10-09,2.745200
2022-10-10,2.740200
2022-10-11,2.742600
2022-10-12,2.735200
2022-10-13,2.725200
2022-10-14,2.697700
2022-10-17,2.700200
2022-10-18,2.700200
2022-10-19,2.705200
2022-10-20,2.717500
2022-10-21,2.727800
2022-10-24,2.715300
2022-10-25,2.727800
2022-10-26,2.702500
2022-10-27,2.695300
2022-10-28,2.665300
2022-10-31,2.643300
2022-11-01,2.662900
2022-11-02,2.685400
2022-11-03,2.677600
2022-11-04,2.702300
2022-11-07,2.700300
2022-11-08,2.685300
2022-11-09,2.695300
2022-11-10,2.702800
2022-11-11,2.735400
2022-11-14,2.835400
2022-11-15,2.815500
2022-11-16,2.832900
2022-11-17,2.802600
2022-11-18,2.825000
2022-11-21,2.818000
2022-11-22,2.827600
2022-11-23,2.797500
2022-11-24,2.795000
2022-11-25,2.830000
2022-11-28,2.860000
2022-11-29,2.880000
2022-11-30,2.885000
2022-12-01,2.860000
2022-12-02,2.867600
2022-12-05,2.890200
2022-12-06,2.915200
2022-12-07,2.870200
2022-12-08,2.885300
2022-12-09,2.890300
2022-12-12,2.890200
2022-12-13,2.895200
2022-12-14,2.865500
2022-12-15,2.882900
2022-12-16,2.885600
2022-12-19,2.863200
2022-12-20,2.873200
2022-12-21,2.860600
2022-12-22,2.850300
2022-12-23,2.825100
2022-12-26,2.837800
2022-12-27,2.865700
2022-12-28,2.850300
2022-12-29,2.837600
2022-12-30,2.835300
2022-12-31,2.835300
2023-01-03,2.822800
2023-01-04,2.810300
2023-01-05,2.830400
2023-01-06,2.832800
2023-01-09,2.842800
2023-01-10,2.860200
2023-01-11,2.860300
2023-01-12,2.877800
2023-01-13,2.901000
2023-01-16,2.916700
2023-01-17,2.901700
2023-01-18,2.922200
2023-01-19,2.914500
2023-01-20,2.933100
2023-01-28,2.934100
2023-01-29,2.921900
2023-01-30,2.913300
2023-01-31,2.897700
2023-02-01,2.910100
2023-02-02,2.897000
2023-02-03,2.894300
2023-02-06,2.901700
2023-02-07,2.896400
2023-02-08,2.897300
2023-02-09,2.891200
2023-02-10,2.900300
2023-02-13,2.894300
2023-02-14,2.891400
2023-02-15,2.891800
2023-02-16,2.890700
2023-02-17,2.892000
2023-02-20,2.917000
2023-02-21,2.919000
2023-02-22,2.917500
2023-02-23,2.922000
2023-02-24,2.912600
2023-02-27,2.911700
2023-02-28,2.901700
2023-03-01,2.897700
2023-03-02,2.911100
2023-03-03,2.902600
2023-03-06,2.882600
2023-03-07,2.872600
2023-03-08,2.882800
2023-03-09,2.875200
2023-03-10,2.862700
2023-03-13,2.870300
2023-03-14,2.865200
2023-03-15,2.865200
2023-03-16,2.855200
2023-03-17,2.860200
2023-03-20,2.850400
2023-03-21,2.860400
2023-03-22,2.857700
2023-03-23,2.865200
2023-03-24,2.867600
2023-03-27,2.855100
2023-03-28,2.855600
2023-03-29,2.853200
2023-03-30,2.860300
2023-03-31,2.852800
2023-04-03,2.860400
2023-04-04,2.858400
2023-04-06,2.860500
2023-04-07,2.846400
2023-04-10,2.845500
2023-04-11,2.820300
2023-04-12,2.815800
2023-04-13,2.827700
2023-04-14,2.828100
2023-04-17,2.843200
2023-04-18,2.831900
2023-04-19,2.833300
2023-04-20,2.833200
2023-04-21,2.825800
2023-04-23,2.822000
2023-04-24,2.817600
2023-04-25,2.815700
2023-04-26,2.805800
2023-04-27,2.785200
2023-04-28,2.778800
2023-05-04,2.761300
2023-05-05,2.733800
2023-05-06,2.731100
2023-05-08,2.748400
2023-05-09,2.738300
2023-05-10,2.721000
2023-05-11,2.701000
2023-05-12,2.705800
2023-05-15,2.719000
2023-05-16,2.712900
2023-05-17,2.721000
2023-05-18,2.718400
2023-05-19,2.715100
2023-05-22,2.713200
2023-05-23,2.696200
2023-05-24,2.703700
2023-05-25,2.706500
2023-05-26,2.720500
2023-05-29,2.695000
2023-05-30,2.700000
2023-05-31,2.685000
2023-06-01,2.682500
2023-06-02,2.695100
2023-06-05,2.692600
2023-06-06,2.682600
2023-06-07,2.682700
2023-06-08,2.682200
2023-06-09,2.670300
2023-06-12,2.670400
2023-06-13,2.622700
2023-06-14,2.617800
2023-06-15,2.648200
2023-06-16,2.662600
2023-06-19,2.687600
2023-06-20,2.675100
2023-06-21,2.670100
2023-06-25,2.657600
2023-06-26,2.667700
2023-06-27,2.667600
2023-06-28,2.665100
2023-06-29,2.652600
2023-06-30,2.635100
2023-07-03,2.640200
2023-07-04,2.647700
2023-07-05,2.640200
2023-07-06,2.639200
2023-07-07,2.640300
2023-07-10,2.640300
2023-07-11,2.635300
2023-07-12,2.637800
2023-07-13,2.641300
2023-07-14,2.644400
2023-07-17,2.636400
2023-07-18,2.623400
2023-07-19,2.623300
2023-07-20,2.621400
2023-07-21,2.607900
2023-07-24,2.593400
2023-07-25,2.663000
2023-07-26,2.643000
2023-07-27,2.639500
2023-07-28,2.653300
2023-07-31,2.659700
2023-08-01,2.660700
2023-08-02,2.652500
2023-08-03,2.643500
2023-08-04,2.646900
2023-08-07,2.646200
2023-08-08,2.645400
2023-08-09,2.646100
2023-08-10,2.647500
2023-08-11,2.638100
2023-08-14,2.621200
2023-08-15,2.575900
2023-08-16,2.564900
2023-08-17,2.567800
2023-08-18,2.563900
2023-08-21,2.540300
2023-08-22,2.556400
2023-08-23,2.553500
2023-08-24,2.554300
2023-08-25,2.570200
2023-08-28,2.583700
2023-08-29,2.570000
2023-08-30,2.560000
2023-08-31,2.557500
2023-09-01,2.585000
2023-09-04,2.612400
2023-09-05,2.615000
2023-09-06,2.637500
2023-09-07,2.635000
2023-09-08,2.637500
2023-09-11,2.630000
2023-09-12,2.623000
2023-09-13,2.615000
2023-09-14,2.607500
2023-09-15,2.640000
2023-09-18,2.650000
2023-09-19,2.662500
2023-09-20,2.665000
2023-09-21,2.657600
2023-09-22,2.677600
2023-09-25,2.697600
2023-09-26,2.695100
2023-09-27,2.687700
2023-09-28,2.675100
2023-10-07,2.665100
2023-10-08,2.662600
2023-10-09,2.670200
2023-10-10,2.681100
2023-10-11,2.697600
2023-10-12,2.691100
2023-10-13,2.670200
2023-10-16,2.677700
2023-10-17,2.688200
2023-10-18,2.705200
2023-10-19,2.717700
2023-10-20,2.705200
2023-10-23,2.704700
2023-10-24,2.717700
2023-10-25,2.705200
2023-10-26,2.715200
2023-10-27,2.713300
2023-10-30,2.714100
2023-10-31,2.693800
2023-11-01,2.685300
2023-11-02,2.655300
2023-11-03,2.661300
2023-11-06,2.655400
2023-11-07,2.663200
2023-11-08,2.646400
2023-11-09,2.649400
2023-11-10,2.644400
2023-11-13,2.645400
2023-11-14,2.657300
2023-11-15,2.663300
2023-11-16,2.655800
2023-11-17,2.652400
2023-11-20,2.658400
2023-11-21,2.668400
2023-11-22,2.682300
2023-11-23,2.702300
2023-11-24,2.705300
2023-11-27,2.710800
2023-11-28,2.689800
2023-11-29,2.682600
2023-11-30,2.668000
2023-12-01,2.662500
2023-12-04,2.672500
2023-12-05,2.665000
2023-12-06,2.672500
2023-12-07,2.664000
2023-12-08,2.663600
2023-12-11,2.644000
2023-12-12,2.637500
2023-12-13,2.622600
2023-12-14,2.637600
2023-12-15,2.622700
2023-12-18,2.612600
2023-12-19,2.619100
2023-12-20,2.622200
2023-12-21,2.590100
2023-12-22,2.587700
2023-12-25,2.567800
2023-12-26,2.580400
2023-12-27,2.557700
2023-12-28,2.569400
2023-12-29,2.555300
2023-12-31,2.555300
2024-01-02,2.560100
2024-01-03,2.553100
2024-01-04,2.536800
2024-01-05,2.517500
2024-01-08,2.513600
2024-01-09,2.486200
2024-01-10,2.498200
2024-01-11,2.499200
2024-01-12,2.517200
2024-01-15,2.521200
2024-01-16,2.525200
2024-01-17,2.507700
2024-01-18,2.509200
2024-01-19,2.502700
2024-01-22,2.492200
2024-01-23,2.504200
2024-01-24,2.504200
2024-01-25,2.498400
2024-01-26,2.499400
2024-01-29,2.494000
2024-01-30,2.455700
2024-01-31,2.433000
2024-02-01,2.435400
2024-02-02,2.424400
2024-02-04,2.405300
2024-02-05,2.400200
2024-02-06,2.452500
2024-02-07,2.415300
2024-02-08,2.437900
2024-02-09,2.430200
2024-02-18,2.439300
2024-02-19,2.434400
2024-02-20,2.413400
2024-02-21,2.411900
2024-02-22,2.403300
2024-02-23,2.400900
2024-02-26,2.378900
2024-02-27,2.380900
2024-02-28,2.337600
2024-02-29,2.337500
2024-03-01,2.367500
2024-03-04,2.347500
2024-03-05,2.316900
2024-03-06,2.265000
2024-03-07,2.277600
2024-03-08,2.282500
2024-03-11,2.305000
2024-03-12,2.347600
2024-03-13,2.332600
2024-03-14,2.342500
2024-03-15,2.320000
2024-03-18,2.292600
2024-03-19,2.280100
2024-03-20,2.295100
2024-03-21,2.285100
2024-03-22,2.305100
2024-03-25,2.315100
2024-03-26,2.317500
2024-03-27,2.287600
2024-03-28,2.302600
2024-03-29,2.290100
2024-04-01,2.308200
2024-04-02,2.292700
2024-04-03,2.283700
2024-04-07,2.293700
2024-04-08,2.282200
2024-04-09,2.280200
2024-04-10,2.297200
2024-04-11,2.292800
2024-04-12,2.283700
2024-04-15,2.279800
2024-04-16,2.272300
2024-04-17,2.260800
2024-04-18,2.253700
2024-04-19,2.254000
2024-04-22,2.243500
2024-04-23,2.226000
2024-04-24,2.272700
2024-04-25,2.261200
2024-04-26,2.308400
2024-04-28,2.324400
2024-04-29,2.353000
2024-04-30,2.302800
2024-05-06,2.308100
2024-05-07,2.289600
2024-05-08,2.295500
2024-05-09,2.318600
2024-05-10,2.312200
2024-05-11,2.336100
2024-05-13,2.290000
2024-05-14,2.293800
2024-05-15,2.302000
2024-05-16,2.314700
2024-05-17,2.307700
2024-05-20,2.310500
2024-05-21,2.314100
2024-05-22,2.312300
2024-05-23,2.306300
2024-05-24,2.313400
2024-05-27,2.308400
2024-05-28,2.299400
2024-05-29,2.277600
2024-05-30,2.282600
2024-05-31,2.292600
2024-06-03,2.285300
2024-06-04,2.285400
2024-06-05,2.280800
2024-06-06,2.282800
2024-06-07,2.283300
2024-06-11,2.279100
2024-06-12,2.276000
2024-06-13,2.267800
2024-06-14,2.255800
2024-06-17,2.260900
2024-06-18,2.253700
2024-06-19,2.242900
2024-06-20,2.244500
2024-06-21,2.257100
2024-06-24,2.245100
2024-06-25,2.235000
2024-06-26,2.222500
2024-06-27,2.208100
2024-06-28,2.205800
2024-07-01,2.248600
2024-07-02,2.236900
2024-07-03,2.242600
2024-07-04,2.250200
2024-07-05,2.275400
2024-07-08,2.290400
2024-07-09,2.269800
2024-07-10,2.270700
2024-07-11,2.264800
2024-07-12,2.260400
2024-07-15,2.254100
2024-07-16,2.261300
2024-07-17,2.259800
2024-07-18,2.267300
2024-07-19,2.261400
2024-07-22,2.246100
2024-07-23,2.232200
2024-07-24,2.238100
2024-07-25,2.216800
2024-07-26,2.194400
2024-07-29,2.157400
2024-07-30,2.148000
2024-07-31,2.149400
2024-08-01,2.129700
2024-08-02,2.127700
2024-08-05,2.137600
2024-08-06,2.149100
2024-08-07,2.141400
2024-08-08,2.181000
2024-08-09,2.198600
2024-08-12,2.250800
2024-08-13,2.225500
2024-08-14,2.196600
2024-08-15,2.205000
2024-08-16,2.197800
2024-08-19,2.181600
2024-08-20,2.171000
2024-08-21,2.167000
2024-08-22,2.158200
2024-08-23,2.154700
2024-08-26,2.162800
2024-08-27,2.190300
2024-08-28,2.167300
2024-08-29,2.170300
2024-08-30,2.170400
2024-09-02,2.145700
2024-09-03,2.143200
2024-09-04,2.133600
2024-09-05,2.133800
2024-09-06,2.138800
2024-09-09,2.126700
2024-09-10,2.114300
2024-09-11,2.104400
2024-09-12,2.099800
2024-09-13,2.072400
2024-09-14,2.042500
2024-09-18,2.040300
2024-09-19,2.045000
2024-09-20,2.043100
2024-09-23,2.038100
2024-09-24,2.072800
2024-09-25,2.043700
2024-09-26,2.078700
2024-09-27,2.171400
2024-09-29,2.253400
2024-09-30,2.151800
2024-10-08,2.192800
2024-10-09,2.176000
2024-10-10,2.144100
2024-10-11,2.139200
2024-10-12,2.144100
2024-10-14,2.136800
2024-10-15,2.125400
2024-10-16,2.133100
2024-10-17,2.108400
2024-10-18,2.120900
2024-10-21,2.121100
2024-10-22,2.145800
2024-10-23,2.155900
2024-10-24,2.166100
2024-10-25,2.153900
2024-10-28,2.161700
2024-10-29,2.159800
2024-10-30,2.159700
2024-10-31,2.147600
2024-11-01,2.140600
2024-11-04,2.127500
2024-11-05,2.110600
2024-11-06,2.123400
2024-11-07,2.111500
2024-11-08,2.106700
2024-11-11,2.092000
2024-11-12,2.072900
2024-11-13,2.087600
2024-11-14,2.080800
2024-11-15,2.094800
2024-11-18,2.111700
2024-11-19,2.094700
2024-11-20,2.102500
2024-11-21,2.084300
2024-11-22,2.083200
2024-11-25,2.068200
2024-11-26,2.065700
2024-11-27,2.055300
2024-11-28,2.030400
2024-11-29,2.020600
2024-12-02,1.981000
2024-12-03,1.988600
2024-12-04,1.961200
2024-12-05,1.946200
2024-12-06,1.953900
2024-12-09,1.916800
2024-12-10,1.846800
2024-12-11,1.821800
2024-12-12,1.817200
2024-12-13,1.777100
2024-12-16,1.721500
2024-12-17,1.723700
2024-12-18,1.756400
2024-12-19,1.741700
2024-12-20,1.701800
2024-12-23,1.701900
2024-12-24,1.716600
2024-12-25,1.736500
2024-12-26,1.712200
2024-12-27,1.692900
2024-12-30,1.712800
2024-12-31,1.675200
2025-01-02,1.607700
2025-01-03,1.604100
2025-01-06,1.596600
2025-01-07,1.609300
2025-01-08,1.606900
2025-01-09,1.636800
2025-01-10,1.633800
2025-01-13,1.659200
2025-01-14,1.644600
2025-01-15,1.633000
2025-01-16,1.639400
2025-01-17,1.659300
2025-01-20,1.674700
2025-01-21,1.649600
2025-01-22,1.660200
2025-01-23,1.664500
2025-01-24,1.656500
2025-01-26,1.653700
2025-01-27,1.629900
2025-02-05,1.620700
2025-02-06,1.595800
2025-02-07,1.603200
2025-02-08,1.605700
2025-02-10,1.634200
2025-02-11,1.627400
2025-02-12,1.633600
2025-02-13,1.634600
2025-02-14,1.654600
2025-02-17,1.693400
2025-02-18,1.700600
2025-02-19,1.662600
2025-02-20,1.685000
2025-02-21,1.720000
2025-02-24,1.762500
2025-02-25,1.727500
2025-02-26,1.725100
2025-02-27,1.757600
2025-02-28,1.715200
2025-03-03,1.695500
2025-03-04,1.707900
2025-03-05,1.708300
2025-03-06,1.745500
2025-03-07,1.800200
2025-03-10,1.812800
2025-03-11,1.885300
2025-03-12,1.833400
2025-03-13,1.856500
2025-03-14,1.831700
2025-03-17,1.895700
2025-03-18,1.888500
2025-03-19,1.870800
2025-03-20,1.830900
2025-03-21,1.845800
2025-03-24,1.841300
2025-03-25,1.818300
2025-03-26,1.794300
2025-03-27,1.806200
2025-03-28,1.812600
2025-03-31,1.812900
2025-04-01,1.810400
2025-04-02,1.788700
2025-04-03,1.718000
2025-04-07,1.631800
2025-04-08,1.663300
2025-04-09,1.650800
2025-04-10,1.644400
2025-04-11,1.656800
2025-04-14,1.658400
2025-04-15,1.658300
2025-04-16,1.643000
2025-04-17,1.652200
2025-04-18,1.649300
2025-04-21,1.666400
2025-04-22,1.650900
2025-04-23,1.661100
2025-04-24,1.664000
2025-04-25,1.660600
2025-04-27,1.660700
2025-04-28,1.648300
2025-04-29,1.624100
2025-04-30,1.624300
2025-05-06,1.629800
2025-05-07,1.641800
2025-05-08,1.633100
2025-05-09,1.635100
2025-05-12,1.688000
2025-05-13,1.670400
2025-05-14,1.673600
2025-05-15,1.679800
2025-05-16,1.679300
2025-05-19,1.689300
2025-05-20,1.700400
2025-05-21,1.710000
2025-05-22,1.718600
2025-05-23,1.720800
2025-05-26,1.720100
2025-05-27,1.726100
2025-05-28,1.683200
2025-05-29,1.687700
2025-05-30,1.671200
2025-06-03,1.676400
2025-06-04,1.670400
2025-06-05,1.674100
2025-06-06,1.654700
2025-06-09,1.655900
2025-06-10,1.656900
2025-06-11,1.642000
2025-06-12,1.647500
2025-06-13,1.644000
2025-06-16,1.643200
2025-06-17,1.636400
2025-06-18,1.638400
2025-06-19,1.642500
2025-06-20,1.639600
2025-06-23,1.641800
2025-06-24,1.648000
2025-06-25,1.654400
2025-06-26,1.646200
2025-06-27,1.646200
2025-06-30,1.646900
2025-07-01,1.643300
2025-07-02,1.639600
2025-07-03,1.640700
2025-07-04,1.643300
2025-07-07,1.640600
2025-07-08,1.644400
2025-07-09,1.644600
2025-07-10,1.661600
2025-07-11,1.665300
2025-07-14,1.672600
2025-07-15,1.655700
2025-07-16,1.661700
2025-07-17,1.663000
2025-07-18,1.665200
2025-07-21,1.677400
2025-07-22,1.690700
2025-07-23,1.704100
2025-07-24,1.737600
2025-07-25,1.732400
2025-07-28,1.714600
2025-07-29,1.746600
2025-07-30,1.718000
2025-07-31,1.704400
2025-08-01,1.705900
2025-08-04,1.708300
2025-08-05,1.706100
2025-08-06,1.699900
2025-08-07,1.689400
2025-08-08,1.689100
2025-08-11,1.720300
2025-08-12,1.727100
2025-08-13,1.726200
2025-08-14,1.734100
2025-08-15,1.746500
2025-08-18,1.787200
2025-08-19,1.772500
2025-08-20,1.782000
2025-08-21,1.766700
2025-08-22,1.781800
2025-08-25,1.764300
2025-08-26,1.759800
2025-08-27,1.798800
2025-08-28,1.847800
2025-08-29,1.837900
2025-09-01,1.825700
2025-09-02,1.816700
2025-09-03,1.798400
2025-09-04,1.806000
2025-09-05,1.826000
2025-09-08,1.851400
2025-09-09,1.864100
2025-09-10,1.899200
2025-09-11,1.874300
2025-09-12,1.867000
2025-09-15,1.872400
2025-09-16,1.852700
2025-09-17,1.834900
2025-09-18,1.854600
2025-09-19,1.878900
2025-09-22,1.864700
2025-09-23,1.877000
2025-09-24,1.902200
2025-09-25,1.884000
2025-09-26,1.876800
2025-09-28,1.878100
2025-09-29,1.887000
2025-09-30,1.860500
2025-10-09,1.846600
2025-10-10,1.846000
2025-10-11,1.820600
2025-10-13,1.838300
2025-10-14,1.836800
2025-10-15,1.844900
2025-10-16,1.840700
2025-10-17,1.824600
2025-10-20,1.849800
2025-10-21,1.835700
2025-10-22,1.829300
2025-10-23,1.839100
2025-10-24,1.848600
2025-10-27,1.842300
2025-10-28,1.817900
2025-10-29,1.820800
2025-10-30,1.809800
2025-10-31,1.795400
2025-11-03,1.794400
2025-11-04,1.798400
2025-11-05,1.796400
2025-11-06,1.810000
2025-11-07,1.814200
2025-11-10,1.813900
2025-11-11,1.811900
2025-11-12,1.807100
2025-11-13,1.812600
2025-11-14,1.814000
2025-11-17,1.810900
2025-11-18,1.812100
2025-11-19,1.817900
2025-11-20,1.813500
2025-11-21,1.816600
2025-11-24,1.821000
2025-11-25,1.830100
2025-11-26,1.846200
2025-11-27,1.853700
2025-11-28,1.841200
2025-12-01,1.836600
2025-12-02,1.844200
2025-12-03,1.851900
2025-12-04,1.871800
2025-12-05,1.848000
2025-12-08,1.849900
2025-12-09,1.842500
2025-12-10,1.844700
2025-12-11,1.840400
2025-12-12,1.839600
2025-12-15,1.848800
2025-12-16,1.845800
2025-12-17,1.834000
2025-12-18,1.835600
2025-12-19,1.830800
2025-12-22,1.841500
2025-12-23,1.835200
2025-12-24,1.835600
2025-12-25,1.838600
2025-12-26,1.837600
2025-12-29,1.858400
2025-12-30,1.858200
2025-12-31,1.847300
2026-01-04,1.842700
2026-01-05,1.858400
2026-01-06,1.882900
2026-01-07,1.901900
2026-01-08,1.890500
2026-01-09,1.878200
2026-01-12,1.858500
2026-01-13,1.851900
2026-01-14,1.849400
2026-01-15,1.854400
2026-01-16,1.842400
2026-01-19,1.839300
2026-01-20,1.832600
2026-01-21,1.831200
2026-01-22,1.842500
2026-01-23,1.829800
2026-01-26,1.824200
2026-01-27,1.831100
2026-01-28,1.816400
2026-01-29,1.817400
2026-01-30,1.811200
2026-02-02,1.820000
2026-02-03,1.817200
2026-02-04,1.819300
2026-02-05,1.816900
2026-02-06,1.810200
2026-02-09,1.811400
2026-02-10,1.809400
2026-02-11,1.799400
2026-02-12,1.789300
2026-02-13,1.792800
2026-02-14,1.789900
2026-02-24,1.802300
2026-02-25,1.815800
2026-02-26,1.828800
2026-02-27,1.787700
2026-02-28,1.775300
2026-03-02,1.776100
2026-03-03,1.780700
2026-03-04,1.776800
2026-03-05,1.777900
2026-03-06,1.781000
2026-03-09,1.805400
2026-03-10,1.805500
2026-03-11,1.807500
2026-03-12,1.805200
2026-03-13,1.814300
2026-03-16,1.831200
2026-03-17,1.831400
2026-03-18,1.817500
2026-03-19,1.825200
2026-03-20,1.829900
2026-03-23,1.831600
2026-03-24,1.827200
2026-03-25,1.823300
2026-03-26,1.819400
2026-03-27,1.817200
2026-03-30,1.806300
2026-03-31,1.817100
2026-04-01,1.824400
2026-04-02,1.820900
2026-04-03,1.819900
2026-04-07,1.817100
2026-04-08,1.813600
2026-04-09,1.819200
2026-04-10,1.812800
2026-04-13,1.793300
2026-04-14,1.782900
2026-04-15,1.780900
2026-04-16,1.781200
2026-04-17,1.762300
2026-04-20,1.762700
2026-04-21,1.751000
2026-04-22,1.738900
2026-04-23,1.754800
2026-04-24,1.760100
2026-04-27,1.769700
2026-04-28,1.765400
2026-04-29,1.744400
2026-04-30,1.747300
2026-05-06,1.765400
2026-05-07,1.763100
2026-05-08,1.764800
2026-05-09,1.767000
2026-05-11,1.762200
2026-05-12,1.759200
2026-05-13,1.751400
2026-05-14,1.758800
2026-05-15,1.765800
2026-05-18,1.758500
2026-05-19,1.734500
2026-05-20,1.738200
2026-05-21,1.744800
2026-05-22,1.751900
2026-05-25,1.748400
2026-05-26,1.740500
2026-05-27,1.721600
2026-05-28,1.719300
2026-05-29,1.709000
2026-06-01,1.700900
2026-06-02,1.703600
