日期,index_net,index_neg,neg_log_mom_pct,hf_level,hf_fitted,hf_mom_pct,yield_10y
2017-08-14,114.298500,-114.298500,-0.041917,-114.298500,3.650677,-0.041917,3.592500
2017-08-15,114.327600,-114.327600,-0.025456,-114.327600,3.647088,-0.025456,3.580100
2017-08-16,114.255100,-114.255100,0.063434,-114.255100,3.656031,0.063434,3.598800
2017-08-17,114.162100,-114.162100,0.081430,-114.162100,3.667511,0.081430,3.592600
2017-08-18,114.010000,-114.010000,0.133320,-114.010000,3.686306,0.133320,3.595100
2017-08-21,113.883100,-113.883100,0.111368,-113.883100,3.702006,0.111368,3.618100
2017-08-22,113.861300,-113.861300,0.019144,-113.861300,3.704705,0.019144,3.620100
2017-08-23,113.880700,-113.880700,-0.017037,-113.880700,3.702303,-0.017037,3.615200
2017-08-24,113.786500,-113.786500,0.082752,-113.786500,3.713969,0.082752,3.625200
2017-08-25,113.720400,-113.720400,0.058108,-113.720400,3.722161,0.058108,3.632700
2017-08-28,113.584100,-113.584100,0.119927,-113.584100,3.739068,0.119927,3.650200
2017-08-29,113.656800,-113.656800,-0.063985,-113.656800,3.730048,-0.063985,3.630300
2017-08-30,113.665500,-113.665500,-0.007654,-113.665500,3.728969,-0.007654,3.630300
2017-08-31,113.704700,-113.704700,-0.034481,-113.704700,3.724107,-0.034481,3.626500
2017-09-01,113.697800,-113.697800,0.006069,-113.697800,3.724963,0.006069,3.635300
2017-09-04,113.636000,-113.636000,0.054369,-113.636000,3.732628,0.054369,3.645400
2017-09-05,113.550900,-113.550900,0.074916,-113.550900,3.743189,0.074916,3.664100
2017-09-06,113.577900,-113.577900,-0.023775,-113.577900,3.739838,-0.023775,3.655400
2017-09-07,113.738600,-113.738600,-0.141389,-113.738600,3.719905,-0.141389,3.615500
2017-09-08,113.825200,-113.825200,-0.076111,-113.825200,3.709175,-0.076111,3.600500
2017-09-11,113.775500,-113.775500,0.043673,-113.775500,3.715332,0.043673,3.615600
2017-09-12,113.767300,-113.767300,0.007207,-113.767300,3.716348,0.007207,3.618100
2017-09-13,113.682000,-113.682000,0.075006,-113.682000,3.726922,0.075006,3.635600
2017-09-14,113.793800,-113.793800,-0.098296,-113.793800,3.713065,-0.098296,3.598200
2017-09-15,113.708000,-113.708000,0.075428,-113.708000,3.723698,0.075428,3.598200
2017-09-18,113.617600,-113.617600,0.079534,-113.617600,3.734911,0.079534,3.622000
2017-09-19,113.631800,-113.631800,-0.012497,-113.631800,3.733149,-0.012497,3.615800
2017-09-20,113.592900,-113.592900,0.034239,-113.592900,3.737976,0.034239,3.620900
2017-09-21,113.528400,-113.528400,0.056798,-113.528400,3.745983,0.056798,3.633400
2017-09-22,113.670400,-113.670400,-0.125001,-113.670400,3.728361,-0.125001,3.620900
2017-09-25,113.827000,-113.827000,-0.137672,-113.827000,3.708952,-0.137672,3.598500
2017-09-26,113.807900,-113.807900,0.016781,-113.807900,3.711318,0.016781,3.617200
2017-09-27,113.762400,-113.762400,0.039988,-113.762400,3.716955,0.039988,3.623500
2017-09-28,113.805700,-113.805700,-0.038055,-113.805700,3.711591,-0.038055,3.613600
2017-09-29,113.828100,-113.828100,-0.019681,-113.828100,3.708816,-0.019681,3.613600
2017-09-30,113.814100,-113.814100,0.012300,-113.814100,3.710550,0.012300,3.613600
2017-10-09,113.686400,-113.686400,0.112264,-113.686400,3.726377,0.112264,3.647700
2017-10-10,113.659100,-113.659100,0.024016,-113.659100,3.729762,0.024016,3.647000
2017-10-11,113.659800,-113.659800,-0.000616,-113.659800,3.729676,-0.000616,3.654000
2017-10-12,113.528200,-113.528200,0.115851,-113.528200,3.746008,0.115851,3.676500
2017-10-13,113.562700,-113.562700,-0.030384,-113.562700,3.741724,-0.030384,3.674000
2017-10-16,113.350700,-113.350700,0.186855,-113.350700,3.768067,0.186855,3.705400
2017-10-17,113.173100,-113.173100,0.156805,-113.173100,3.790172,0.156805,3.740900
2017-10-18,113.190800,-113.190800,-0.015639,-113.190800,3.787968,-0.015639,3.736600
2017-10-19,113.292300,-113.292300,-0.089631,-113.292300,3.775332,-0.089631,3.716700
2017-10-20,113.311300,-113.311300,-0.016769,-113.311300,3.772968,-0.016769,3.721700
2017-10-23,113.303400,-113.303400,0.006972,-113.303400,3.773951,0.006972,3.723100
2017-10-24,113.295500,-113.295500,0.006973,-113.295500,3.774934,0.006973,3.722000
2017-10-25,113.091400,-113.091400,0.180311,-113.091400,3.800353,0.180311,3.776800
2017-10-26,113.082200,-113.082200,0.008135,-113.082200,3.801500,0.008135,3.776900
2017-10-27,112.921500,-112.921500,0.142210,-112.921500,3.821548,0.142210,3.826600
2017-10-30,112.447300,-112.447300,0.420822,-112.447300,3.880874,0.420822,3.911500
2017-10-31,112.494100,-112.494100,-0.041611,-112.494100,3.875008,-0.041611,3.891700
2017-11-01,112.708000,-112.708000,-0.189963,-112.708000,3.848228,-0.189963,3.863000
2017-11-02,112.656500,-112.656500,0.045704,-112.656500,3.854671,0.045704,3.871800
2017-11-03,112.620500,-112.620500,0.031961,-112.620500,3.859177,0.031961,3.881600
2017-11-06,112.641500,-112.641500,-0.018645,-112.641500,3.856548,-0.018645,3.869400
2017-11-07,112.546900,-112.546900,0.084019,-112.546900,3.868393,0.084019,3.881300
2017-11-08,112.543700,-112.543700,0.002843,-112.543700,3.868794,0.002843,3.872500
2017-11-09,112.552900,-112.552900,-0.008174,-112.552900,3.867641,-0.008174,3.886300
2017-11-10,112.479200,-112.479200,0.065502,-112.479200,3.876876,0.065502,3.900000
2017-11-13,112.276600,-112.276600,0.180285,-112.276600,3.902292,0.180285,3.950000
2017-11-14,112.225500,-112.225500,0.045523,-112.225500,3.908709,0.045523,3.952500
2017-11-15,112.292400,-112.292400,-0.059594,-112.292400,3.900308,-0.059594,3.950000
2017-11-16,112.432600,-112.432600,-0.124775,-112.432600,3.882718,-0.124775,3.922500
2017-11-17,112.496900,-112.496900,-0.057173,-112.496900,3.874657,-0.057173,3.920000
2017-11-20,112.493900,-112.493900,0.002667,-112.493900,3.875033,0.002667,3.940000
2017-11-21,112.441400,-112.441400,0.046680,-112.441400,3.881614,0.046680,3.950000
2017-11-22,112.261000,-112.261000,0.160568,-112.261000,3.904250,0.160568,3.985000
2017-11-23,112.275700,-112.275700,-0.013094,-112.275700,3.902405,-0.013094,3.985100
2017-11-24,112.417800,-112.417800,-0.126483,-112.417800,3.884573,-0.126483,3.946300
2017-11-27,112.418600,-112.418600,-0.000712,-112.418600,3.884473,-0.000712,3.950100
2017-11-28,112.373000,-112.373000,0.040571,-112.373000,3.890193,0.040571,3.960100
2017-11-29,112.495800,-112.495800,-0.109219,-112.495800,3.874795,-0.109219,3.910100
2017-11-30,112.587900,-112.587900,-0.081836,-112.587900,3.863258,-0.081836,3.890100
2017-12-01,112.634000,-112.634000,-0.040937,-112.634000,3.857487,-0.040937,3.885200
2017-12-04,112.664300,-112.664300,-0.026898,-112.664300,3.853695,-0.026898,3.890200
2017-12-05,112.690600,-112.690600,-0.023341,-112.690600,3.850405,-0.023341,3.875200
2017-12-06,112.719400,-112.719400,-0.025553,-112.719400,3.846802,-0.025553,3.875200
2017-12-07,112.664200,-112.664200,0.048983,-112.664200,3.853708,0.048983,3.892700
2017-12-08,112.586500,-112.586500,0.068990,-112.586500,3.863434,0.068990,3.910200
2017-12-11,112.413500,-112.413500,0.153778,-112.413500,3.885113,0.153778,3.930300
2017-12-12,112.349500,-112.349500,0.056949,-112.349500,3.893141,0.056949,3.937800
2017-12-13,112.336400,-112.336400,0.011661,-112.336400,3.894785,0.011661,3.930300
2017-12-14,112.380500,-112.380500,-0.039249,-112.380500,3.889252,-0.039249,3.910400
2017-12-15,112.479800,-112.479800,-0.088322,-112.479800,3.876800,-0.088322,3.890400
2017-12-18,112.528500,-112.528500,-0.043287,-112.528500,3.870698,-0.043287,3.890400
2017-12-19,112.509800,-112.509800,0.016619,-112.509800,3.873041,0.016619,3.900500
2017-12-20,112.486100,-112.486100,0.021067,-112.486100,3.876011,0.021067,3.900500
2017-12-21,112.480000,-112.480000,0.005423,-112.480000,3.876775,0.005423,3.900500
2017-12-22,112.527000,-112.527000,-0.041776,-112.527000,3.870886,-0.041776,3.878000
2017-12-25,112.521700,-112.521700,0.004710,-112.521700,3.871550,0.004710,3.873100
2017-12-26,112.457100,-112.457100,0.057428,-112.457100,3.879646,0.057428,3.888100
2017-12-27,112.412800,-112.412800,0.039401,-112.412800,3.885200,0.039401,3.895600
2017-12-28,112.440900,-112.440900,-0.024994,-112.440900,3.881677,-0.024994,3.885700
2017-12-29,112.489000,-112.489000,-0.042769,-112.489000,3.875647,-0.042769,3.880700
2017-12-30,112.494400,-112.494400,-0.004800,-112.494400,3.874971,-0.004800,3.880700
2017-12-31,112.495700,-112.495700,-0.001156,-112.495700,3.874808,-0.001156,3.880700
2018-01-02,112.493600,-112.493600,0.001867,-112.493600,3.875071,0.001867,3.900800
2018-01-03,112.473800,-112.473800,0.017603,-112.473800,3.877552,0.017603,3.916200
2018-01-04,112.419900,-112.419900,0.047934,-112.419900,3.884310,0.047934,3.931900
2018-01-05,112.525000,-112.525000,-0.093445,-112.525000,3.871136,-0.093445,3.921200
2018-01-08,112.624300,-112.624300,-0.088208,-112.624300,3.858701,-0.088208,3.911000
2018-01-09,112.677200,-112.677200,-0.046959,-112.677200,3.852081,-0.046959,3.890900
2018-01-10,112.598500,-112.598500,0.069870,-112.598500,3.861931,0.069870,3.920100
2018-01-11,112.526100,-112.526100,0.064320,-112.526100,3.870999,0.064320,3.954600
2018-01-12,112.579000,-112.579000,-0.047000,-112.579000,3.864373,-0.047000,3.933700
2018-01-15,112.467300,-112.467300,0.099268,-112.467300,3.878367,0.099268,3.965000
2018-01-16,112.489200,-112.489200,-0.019470,-112.489200,3.875622,-0.019470,3.959600
2018-01-17,112.459500,-112.459500,0.026406,-112.459500,3.879345,0.026406,3.959700
2018-01-18,112.401900,-112.401900,0.051232,-112.401900,3.886567,0.051232,3.979700
2018-01-19,112.423000,-112.423000,-0.018770,-112.423000,3.883921,-0.018770,3.975400
2018-01-22,112.466500,-112.466500,-0.038686,-112.466500,3.878468,-0.038686,3.952200
2018-01-23,112.511800,-112.511800,-0.040271,-112.511800,3.872790,-0.040271,3.941400
2018-01-24,112.516200,-112.516200,-0.003911,-112.516200,3.872239,-0.003911,3.950700
2018-01-25,112.516800,-112.516800,-0.000533,-112.516800,3.872164,-0.000533,3.943500
2018-01-26,112.548800,-112.548800,-0.028436,-112.548800,3.868155,-0.028436,3.936500
2018-01-29,112.556300,-112.556300,-0.006664,-112.556300,3.867216,-0.006664,3.936800
2018-01-30,112.547600,-112.547600,0.007730,-112.547600,3.868305,0.007730,3.929200
2018-01-31,112.610200,-112.610200,-0.055605,-112.610200,3.860466,-0.055605,3.914000
2018-02-01,112.645700,-112.645700,-0.031520,-112.645700,3.856023,-0.031520,3.906600
2018-02-02,112.653400,-112.653400,-0.006835,-112.653400,3.855059,-0.006835,3.909200
2018-02-05,112.617200,-112.617200,0.032139,-112.617200,3.859590,0.032139,3.916700
2018-02-06,112.765800,-112.765800,-0.131864,-112.765800,3.841000,-0.131864,3.882500
2018-02-07,112.854100,-112.854100,-0.078273,-112.854100,3.829965,-0.078273,3.870000
2018-02-08,112.809800,-112.809800,0.039262,-112.809800,3.835500,0.039262,3.880100
2018-02-09,112.854800,-112.854800,-0.039882,-112.854800,3.829878,-0.039882,3.880000
2018-02-11,112.866000,-112.866000,-0.009924,-112.866000,3.828479,-0.009924,3.877500
2018-02-12,112.867600,-112.867600,-0.001418,-112.867600,3.828279,-0.001418,3.875000
2018-02-13,112.896000,-112.896000,-0.025159,-112.896000,3.824732,-0.025159,3.870000
2018-02-14,112.910100,-112.910100,-0.012489,-112.910100,3.822972,-0.012489,3.870200
2018-02-22,112.897000,-112.897000,0.011603,-112.897000,3.824607,0.011603,3.875200
2018-02-23,112.942100,-112.942100,-0.039940,-112.942100,3.818977,-0.039940,3.870200
2018-02-24,112.970600,-112.970600,-0.025231,-112.970600,3.815420,-0.025231,3.865200
2018-02-26,113.179300,-113.179300,-0.184568,-113.179300,3.789400,-0.184568,3.845200
2018-02-27,113.296300,-113.296300,-0.103322,-113.296300,3.774834,-0.103322,3.820100
2018-02-28,113.376500,-113.376500,-0.070763,-113.376500,3.764858,-0.070763,3.820200
2018-03-01,113.358900,-113.358900,0.015525,-113.358900,3.767047,0.015525,3.820100
2018-03-02,113.313100,-113.313100,0.040411,-113.313100,3.772744,0.040411,3.835200
2018-03-05,113.238800,-113.238800,0.065592,-113.238800,3.781991,0.065592,3.845300
2018-03-06,113.248200,-113.248200,-0.008301,-113.248200,3.780820,-0.008301,3.825300
2018-03-07,113.302000,-113.302000,-0.047495,-113.302000,3.774125,-0.047495,3.820300
2018-03-08,113.327800,-113.327800,-0.022768,-113.327800,3.770915,-0.022768,3.820300
2018-03-09,113.362900,-113.362900,-0.030967,-113.362900,3.766549,-0.030967,3.827800
2018-03-12,113.389900,-113.389900,-0.023814,-113.389900,3.763192,-0.023814,3.824300
2018-03-13,113.349700,-113.349700,0.035459,-113.349700,3.768191,0.035459,3.836200
2018-03-14,113.341100,-113.341100,0.007587,-113.341100,3.769261,0.007587,3.841300
2018-03-15,113.366000,-113.366000,-0.021967,-113.366000,3.766164,-0.021967,3.825700
2018-03-16,113.446800,-113.446800,-0.071248,-113.446800,3.756120,-0.071248,3.815400
2018-03-19,113.427000,-113.427000,0.017455,-113.427000,3.758580,0.017455,3.810400
2018-03-20,113.515100,-113.515100,-0.077641,-113.515100,3.747635,-0.077641,3.790600
2018-03-21,113.600100,-113.600100,-0.074852,-113.600100,3.737082,-0.074852,3.763000
2018-03-22,113.731800,-113.731800,-0.115866,-113.731800,3.720748,-0.115866,3.748000
2018-03-23,114.025600,-114.025600,-0.257994,-114.025600,3.684377,-0.257994,3.700500
2018-03-26,113.965300,-113.965300,0.052897,-113.965300,3.691834,0.052897,3.730700
2018-03-27,113.880400,-113.880400,0.074524,-113.880400,3.702340,0.074524,3.743200
2018-03-28,113.872700,-113.872700,0.006762,-113.872700,3.703293,0.006762,3.740600
2018-03-29,113.836500,-113.836500,0.031795,-113.836500,3.707776,0.031795,3.745600
2018-03-30,113.835300,-113.835300,0.001054,-113.835300,3.707924,0.001054,3.740700
2018-04-02,113.865200,-113.865200,-0.026263,-113.865200,3.704222,-0.026263,3.735700
2018-04-03,113.880200,-113.880200,-0.013173,-113.880200,3.702365,-0.013173,3.750700
2018-04-04,113.941900,-113.941900,-0.054165,-113.941900,3.694729,-0.054165,3.723400
2018-04-08,114.023800,-114.023800,-0.071853,-114.023800,3.684599,-0.071853,3.700800
2018-04-09,114.246200,-114.246200,-0.194857,-114.246200,3.657129,-0.194857,3.695900
2018-04-10,114.240400,-114.240400,0.005077,-114.240400,3.657845,0.005077,3.715900
2018-04-11,114.291000,-114.291000,-0.044283,-114.291000,3.651602,-0.044283,3.710900
2018-04-12,114.349800,-114.349800,-0.051434,-114.349800,3.644351,-0.051434,3.710900
2018-04-13,114.443400,-114.443400,-0.081821,-114.443400,3.632816,-0.081821,3.706200
2018-04-16,114.616200,-114.616200,-0.150878,-114.616200,3.611546,-0.150878,3.656100
2018-04-17,114.703800,-114.703800,-0.076400,-114.703800,3.600775,-0.076400,3.651200
2018-04-18,115.752700,-115.752700,-0.910287,-115.752700,3.472446,-0.910287,3.501300
2018-04-19,115.610500,-115.610500,0.122924,-115.610500,3.489776,0.122924,3.506400
2018-04-20,115.640000,-115.640000,-0.025513,-115.640000,3.486179,-0.025513,3.521500
2018-04-23,115.318800,-115.318800,0.278145,-115.318800,3.525391,0.278145,3.601900
2018-04-24,115.402600,-115.402600,-0.072642,-115.402600,3.515150,-0.072642,3.585500
2018-04-25,115.285800,-115.285800,0.101262,-115.285800,3.529426,0.101262,3.611800
2018-04-26,115.212700,-115.212700,0.063428,-115.212700,3.538367,0.063428,3.634400
2018-04-27,115.126800,-115.126800,0.074586,-115.126800,3.548882,0.074586,3.636400
2018-04-28,115.167100,-115.167100,-0.034999,-115.167100,3.543948,-0.034999,3.621700
2018-05-02,115.002300,-115.002300,0.143199,-115.002300,3.564136,0.143199,3.666500
2018-05-03,115.033900,-115.033900,-0.027474,-115.033900,3.560263,-0.027474,3.646700
2018-05-04,115.107800,-115.107800,-0.064221,-115.107800,3.551209,-0.064221,3.631900
2018-05-07,115.042200,-115.042200,0.057006,-115.042200,3.559246,0.057006,3.651800
2018-05-08,114.873300,-114.873300,0.146924,-114.873300,3.579958,0.146924,3.692200
2018-05-09,114.785800,-114.785800,0.076200,-114.785800,3.590701,0.076200,3.707400
2018-05-10,114.830800,-114.830800,-0.039196,-114.830800,3.585175,-0.039196,3.692400
2018-05-11,114.889200,-114.889200,-0.050845,-114.889200,3.578007,-0.050845,3.688200
2018-05-14,114.838400,-114.838400,0.044226,-114.838400,3.584242,0.044226,3.693700
2018-05-15,114.731200,-114.731200,0.093392,-114.731200,3.597408,0.093392,3.715100
2018-05-16,114.723700,-114.723700,0.006537,-114.723700,3.598330,0.006537,3.707600
2018-05-17,114.650500,-114.650500,0.063826,-114.650500,3.607328,0.063826,3.712000
2018-05-18,114.722200,-114.722200,-0.062518,-114.722200,3.598514,-0.062518,3.709900
2018-05-21,114.783600,-114.783600,-0.053506,-114.783600,3.590971,-0.053506,3.693900
2018-05-22,114.908700,-114.908700,-0.108928,-114.908700,3.575615,-0.108928,3.670000
2018-05-23,115.008400,-115.008400,-0.086727,-115.008400,3.563388,-0.086727,3.640000
2018-05-24,115.010200,-115.010200,-0.001565,-115.010200,3.563167,-0.001565,3.650100
2018-05-25,115.187700,-115.187700,-0.154215,-115.187700,3.541427,-0.154215,3.612600
2018-05-28,115.191500,-115.191500,-0.003299,-115.191500,3.540962,-0.003299,3.610100
2018-05-29,115.172700,-115.172700,0.016322,-115.172700,3.543263,0.016322,3.600100
2018-05-30,115.200400,-115.200400,-0.024048,-115.200400,3.539872,-0.024048,3.597600
2018-05-31,115.107900,-115.107900,0.080327,-115.107900,3.551197,0.080327,3.612900
2018-06-01,115.016500,-115.016500,0.079435,-115.016500,3.562395,0.079435,3.620200
2018-06-04,114.820600,-114.820600,0.170469,-114.820600,3.586427,0.170469,3.653200
2018-06-05,114.757600,-114.757600,0.054883,-114.757600,3.594165,0.054883,3.660200
2018-06-06,114.680900,-114.680900,0.066859,-114.680900,3.603590,0.066859,3.660200
2018-06-07,114.655600,-114.655600,0.022064,-114.655600,3.606701,0.022064,3.670200
2018-06-08,114.736100,-114.736100,-0.070186,-114.736100,3.596806,-0.070186,3.645300
2018-06-11,114.713500,-114.713500,0.019699,-114.713500,3.599583,0.019699,3.650200
2018-06-12,114.566800,-114.566800,0.127966,-114.566800,3.617623,0.127966,3.685300
2018-06-13,114.653400,-114.653400,-0.075561,-114.653400,3.606971,-0.075561,3.662700
2018-06-14,114.762700,-114.762700,-0.095285,-114.762700,3.593538,-0.095285,3.622700
2018-06-15,114.885700,-114.885700,-0.107120,-114.885700,3.578437,-0.107120,3.602800
2018-06-19,115.097500,-115.097500,-0.184187,-115.097500,3.552470,-0.184187,3.560300
2018-06-20,114.968900,-114.968900,0.111794,-114.968900,3.568231,0.111794,3.605400
2018-06-21,115.039600,-115.039600,-0.061476,-115.039600,3.559564,-0.061476,3.575300
2018-06-22,115.083500,-115.083500,-0.038153,-115.083500,3.554185,-0.038153,3.560400
2018-06-25,115.044400,-115.044400,0.033981,-115.044400,3.558976,0.033981,3.580300
2018-06-26,115.075800,-115.075800,-0.027290,-115.075800,3.555129,-0.027290,3.580400
2018-06-27,115.127800,-115.127800,-0.045177,-115.127800,3.548760,-0.045177,3.552900
2018-06-28,115.350300,-115.350300,-0.193077,-115.350300,3.521540,-0.193077,3.530400
2018-06-29,115.780000,-115.780000,-0.371825,-115.780000,3.469122,-0.371825,3.475600
2018-07-02,115.835100,-115.835100,-0.047579,-115.835100,3.462414,-0.047579,3.466800
2018-07-03,115.839000,-115.839000,-0.003367,-115.839000,3.461940,-0.003367,3.495500
2018-07-04,115.801100,-115.801100,0.032723,-115.801100,3.466553,0.032723,3.510700
2018-07-05,115.877600,-115.877600,-0.066040,-115.877600,3.457243,-0.066040,3.500500
2018-07-06,115.754900,-115.754900,0.105944,-115.754900,3.472178,0.105944,3.525900
2018-07-09,115.670300,-115.670300,0.073112,-115.670300,3.482485,0.073112,3.543200
2018-07-10,115.638800,-115.638800,0.027236,-115.638800,3.486325,0.027236,3.543100
2018-07-11,115.711000,-115.711000,-0.062416,-115.711000,3.477526,-0.062416,3.510700
2018-07-12,115.720300,-115.720300,-0.008037,-115.720300,3.476393,-0.008037,3.515800
2018-07-13,115.898300,-115.898300,-0.153701,-115.898300,3.454725,-0.153701,3.485800
2018-07-16,115.958300,-115.958300,-0.051756,-115.958300,3.447428,-0.051756,3.480800
2018-07-17,115.946100,-115.946100,0.010522,-115.946100,3.448911,0.010522,3.480800
2018-07-18,116.019000,-116.019000,-0.062854,-116.019000,3.440050,-0.062854,3.470800
2018-07-19,116.159800,-116.159800,-0.121286,-116.159800,3.422952,-0.121286,3.440900
2018-07-20,115.969300,-115.969300,0.164133,-115.969300,3.446091,0.164133,3.513500
2018-07-23,115.893700,-115.893700,0.065211,-115.893700,3.455284,0.065211,3.518600
2018-07-24,115.703400,-115.703400,0.164337,-115.703400,3.478452,0.164337,3.561500
2018-07-25,115.682900,-115.682900,0.017719,-115.682900,3.480950,0.017719,3.561400
2018-07-26,115.732700,-115.732700,-0.043039,-115.732700,3.474882,-0.043039,3.536100
2018-07-27,115.880500,-115.880500,-0.127627,-115.880500,3.456890,-0.127627,3.521200
2018-07-30,115.941400,-115.941400,-0.052540,-115.941400,3.449483,-0.052540,3.521300
2018-07-31,116.143300,-116.143300,-0.173988,-116.143300,3.424955,-0.173988,3.481200
2018-08-01,116.250300,-116.250300,-0.092085,-116.250300,3.411973,-0.092085,3.463800
2018-08-02,116.265600,-116.265600,-0.013160,-116.265600,3.410117,-0.013160,3.471300
2018-08-03,116.366900,-116.366900,-0.087090,-116.366900,3.397840,-0.087090,3.456700
2018-08-06,116.399800,-116.399800,-0.028269,-116.399800,3.393855,-0.028269,3.456800
2018-08-07,116.375600,-116.375600,0.020793,-116.375600,3.396786,0.020793,3.487600
2018-08-08,116.166200,-116.166200,0.180097,-116.166200,3.422175,0.180097,3.522200
2018-08-09,115.841500,-115.841500,0.279905,-115.841500,3.461635,0.279905,3.547600
2018-08-10,115.786100,-115.786100,0.047835,-115.786100,3.468379,0.047835,3.552500
2018-08-13,115.509900,-115.509900,0.238828,-115.509900,3.502048,0.238828,3.582600
2018-08-14,115.589400,-115.589400,-0.068802,-115.589400,3.492349,-0.068802,3.551900
2018-08-15,115.535000,-115.535000,0.047074,-115.535000,3.498985,0.047074,3.582900
2018-08-16,115.393700,-115.393700,0.122375,-115.393700,3.516237,0.122375,3.614100
2018-08-17,114.841500,-114.841500,0.479684,-114.841500,3.583861,0.479684,3.652400
2018-08-20,114.856700,-114.856700,-0.013235,-114.856700,3.581996,-0.013235,3.632600
2018-08-21,114.719500,-114.719500,0.119525,-114.719500,3.598846,0.119525,3.630000
2018-08-22,114.845800,-114.845800,-0.110034,-114.845800,3.583334,-0.110034,3.607500
2018-08-23,114.968300,-114.968300,-0.106608,-114.968300,3.568304,-0.106608,3.610100
2018-08-24,114.949900,-114.949900,0.016006,-114.949900,3.570561,0.016006,3.627800
2018-08-27,114.921300,-114.921300,0.024884,-114.921300,3.574069,0.024884,3.630300
2018-08-28,114.949600,-114.949600,-0.024623,-114.949600,3.570598,-0.024623,3.610100
2018-08-29,114.920500,-114.920500,0.025319,-114.920500,3.574167,0.025319,3.610100
2018-08-30,115.054800,-115.054800,-0.116795,-115.054800,3.557702,-0.116795,3.580100
2018-08-31,115.113300,-115.113300,-0.050832,-115.113300,3.550535,-0.050832,3.575100
2018-09-03,114.985700,-114.985700,0.110909,-114.985700,3.566171,0.110909,3.595100
2018-09-04,114.878600,-114.878600,0.093185,-114.878600,3.579308,0.093185,3.610100
2018-09-05,114.874500,-114.874500,0.003569,-114.874500,3.579811,0.003569,3.610100
2018-09-06,114.845900,-114.845900,0.024900,-114.845900,3.583321,0.024900,3.610100
2018-09-07,114.782200,-114.782200,0.055481,-114.782200,3.591143,0.055481,3.630100
2018-09-10,114.533000,-114.533000,0.217343,-114.533000,3.621783,0.217343,3.655100
2018-09-11,114.419400,-114.419400,0.099235,-114.419400,3.635773,0.099235,3.675100
2018-09-12,114.463900,-114.463900,-0.038884,-114.463900,3.630291,-0.038884,3.655100
2018-09-13,114.516700,-114.516700,-0.046117,-114.516700,3.623790,-0.046117,3.652600
2018-09-14,114.614100,-114.614100,-0.085017,-114.614100,3.611804,-0.085017,3.635100
2018-09-17,114.669500,-114.669500,-0.048324,-114.669500,3.604992,-0.048324,3.632700
2018-09-18,114.661500,-114.661500,0.006977,-114.661500,3.605975,0.006977,3.645200
2018-09-19,114.545800,-114.545800,0.100957,-114.545800,3.620208,0.100957,3.672700
2018-09-20,114.474400,-114.474400,0.062353,-114.474400,3.628998,0.062353,3.700300
2018-09-21,114.566900,-114.566900,-0.080771,-114.566900,3.617611,-0.080771,3.675200
2018-09-25,114.615100,-114.615100,-0.042063,-114.615100,3.611681,-0.042063,3.675400
2018-09-26,114.719500,-114.719500,-0.091046,-114.719500,3.598846,-0.091046,3.650300
2018-09-27,114.850100,-114.850100,-0.113778,-114.850100,3.582806,-0.113778,3.625300
2018-09-28,114.904100,-114.904100,-0.047007,-114.904100,3.576179,-0.047007,3.615300
2018-09-29,114.940000,-114.940000,-0.031239,-114.940000,3.571775,-0.031239,3.610400
2018-09-30,114.952900,-114.952900,-0.011223,-114.952900,3.570193,-0.011223,3.610300
2018-10-08,114.936500,-114.936500,0.014268,-114.936500,3.572204,0.014268,3.615500
2018-10-09,114.941800,-114.941800,-0.004611,-114.941800,3.571554,-0.004611,3.615600
2018-10-10,114.982000,-114.982000,-0.034968,-114.982000,3.566625,-0.034968,3.615600
2018-10-11,115.197000,-115.197000,-0.186811,-115.197000,3.540289,-0.186811,3.580600
2018-10-12,115.213600,-115.213600,-0.014409,-115.213600,3.538257,-0.014409,3.583100
2018-10-15,115.178600,-115.178600,0.030383,-115.178600,3.542540,0.030383,3.585700
2018-10-16,115.212000,-115.212000,-0.028994,-115.212000,3.538453,-0.028994,3.575700
2018-10-17,115.218400,-115.218400,-0.005555,-115.218400,3.537670,-0.005555,3.580700
2018-10-18,115.365000,-115.365000,-0.127156,-115.365000,3.519744,-0.127156,3.550800
2018-10-19,115.434600,-115.434600,-0.060312,-115.434600,3.511241,-0.060312,3.565800
2018-10-22,115.341800,-115.341800,0.080424,-115.341800,3.522579,0.080424,3.591000
2018-10-23,115.375600,-115.375600,-0.029300,-115.375600,3.518449,-0.029300,3.570900
2018-10-24,115.518600,-115.518600,-0.123866,-115.518600,3.500986,-0.123866,3.540900
2018-10-25,115.608300,-115.608300,-0.077620,-115.608300,3.490044,-0.077620,3.540900
2018-10-26,115.636600,-115.636600,-0.024476,-115.636600,3.486593,-0.024476,3.541000
2018-10-29,115.770600,-115.770600,-0.115813,-115.770600,3.470266,-0.115813,3.511100
2018-10-30,115.851500,-115.851500,-0.069855,-115.851500,3.460418,-0.069855,3.516100
2018-10-31,115.868000,-115.868000,-0.014241,-115.868000,3.458411,-0.014241,3.508600
2018-11-01,115.917300,-115.917300,-0.042539,-115.917300,3.452414,-0.042539,3.493600
2018-11-02,115.714900,-115.714900,0.174760,-115.714900,3.477051,0.174760,3.546100
2018-11-05,115.744400,-115.744400,-0.025490,-115.744400,3.473457,-0.025490,3.531200
2018-11-06,115.834700,-115.834700,-0.077986,-115.834700,3.462463,-0.077986,3.511300
